"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq"
"1489","Hungary",2039,"Europe and central Asia",69704402.6179814,69725716.5098681,69722968.4517376,69728743.19291,24.1742689318529,627009227379.661,1894771729340.14
"1490","Hungary",2040,"Europe and central Asia",68879004.4507297,68899941.9463691,68897241.3956184,68902881.5736941,24.1742689318529,653099393143.862,1951608039727.42
"1491","Hungary",2041,"Europe and central Asia",68014803.4413868,68035314.1755612,68032667.4698582,68038218.7331813,24.1742689318529,680275183680.203,2011909641431.95
"1492","Hungary",2042,"Europe and central Asia",67233171.7136574,67253299.7730058,67250701.3229169,67256158.7992561,24.1742689318529,708581772375.336,2075765711739.86
"1493","Hungary",2043,"Europe and central Asia",66525199.8258436,66544977.3627285,66542423.0244248,66547788.2405073,24.1742689318529,738066212302.996,2143271889408.97
"1494","Hungary",2044,"Europe and central Asia",65886924.1959547,65906388.4589127,65903873.4927961,65909156.8790465,24.1742689318529,768777514438.716,2214530405995.79
"1495","Hungary",2045,"Europe and central Asia",65286323.9458603,65305523.2915813,65303041.586602,65308256.0116966,24.1742689318529,800766729129.095,2289650229524.03
"1496","Hungary",2046,"Europe and central Asia",64692684.2198922,64711721.8432496,64709260.3311337,64714432.6625542,24.1742689318529,834087030951.041,2368747220664.29
"1497","Hungary",2047,"Europe and central Asia",64153529.7547925,64172451.4514121,64170004.194224,64175146.973995,24.1742689318529,868793807102.05,2451944301618.89
"1498","Hungary",2048,"Europe and central Asia",63680663.972627,63699508.4555426,63697070.3801457,63702193.8201645,24.1742689318529,904944749468.451,2539371637930.08
"1499","Hungary",2049,"Europe and central Asia",63273872.5083836,63292679.299299,63290245.2476724,63295359.7155579,24.1742689318529,942599950524.654,2631166833454.76
"1500","Hungary",2050,"Europe and central Asia",62865560.4171541,62884339.2734539,62881907.9355541,62887015.9492172,24.1742689318529,981822003222.812,2727475138773.36
"1501","Iceland",2021,"Europe and central Asia",2454025.83674299,2454025.83674299,2454025.83674299,2454025.83674299,16.248115851249,19794205102,84783817273.2391
"1502","Iceland",2022,"Europe and central Asia",2472242.26403647,2472438.50312755,2472404.80698028,2472476.82175025,16.248115851249,21226909667.2828,83760811786.384
"1503","Iceland",2023,"Europe and central Asia",2487803.21896958,2488128.35521971,2488074.39865653,2488188.86456184,16.248115851249,21935039373.7834,83021744071.4449
"1504","Iceland",2024,"Europe and central Asia",2505092.91923474,2505501.14776268,2505435.54543784,2505573.75201199,16.248115851249,22315173606.1311,82434687477.342
"1505","Iceland",2025,"Europe and central Asia",2520750.61369688,2521210.27246452,2521138.4564012,2521288.96441466,16.248115851249,22796065597.3432,81938748363.4065
"1506","Iceland",2026,"Europe and central Asia",2535941.13716278,2536431.92497601,2536356.92376008,2536513.57250532,16.248115851249,23347730384.7989,81545742093.0192
"1507","Iceland",2027,"Europe and central Asia",2548850.42270592,2549360.30070748,2549283.55137302,2549443.5379148,16.248115851249,23885428615.5608,81262021269.9276
"1508","Iceland",2028,"Europe and central Asia",2559626.48976453,2560148.51268471,2560070.56590889,2560232.89383225,16.248115851249,24453662962.325,81079852319.455
"1509","Iceland",2029,"Europe and central Asia",2570427.30464629,2570959.12393409,2570879.93541408,2571044.7935732,16.248115851249,25505128119.4274,80999119191.4747
"1510","Iceland",2030,"Europe and central Asia",2580116.28039391,2580656.91401754,2580576.38410619,2580744.0186843,16.248115851249,26601804457.2966,81093265996.7551
"1511","Iceland",2031,"Europe and central Asia",2588345.4630016,2588894.99320235,2588813.01475018,2588983.65905316,16.248115851249,27745635978.4062,81360894703.6616
"1512","Iceland",2032,"Europe and central Asia",2593504.33857,2594062.20987838,2593978.84373083,2594152.38153148,16.248115851249,28938650273.9695,81800993045.9158
"1513","Iceland",2033,"Europe and central Asia",2597242.47340826,2597809.87743637,2597724.93521703,2597901.75340274,16.248115851249,30182962118.1104,82412928815.9223
"1514","Iceland",2034,"Europe and central Asia",2600227.83496256,2600806.21053776,2600719.46678356,2600900.01595615,16.248115851249,31480777216.5776,83196445027.4154
"1515","Iceland",2035,"Europe and central Asia",2603260.93921699,2603850.55797736,2603761.95999415,2603946.34557248,16.248115851249,32834396116.6471,84151655929.0678
"1516","Iceland",2036,"Europe and central Asia",2604705.56742867,2605307.22996903,2605216.6508895,2605405.12679181,16.248115851249,34246218285.1436,85279043852.7052
"1517","Iceland",2037,"Europe and central Asia",2603752.90446866,2604365.64484602,2604273.2286294,2604465.48860195,16.248115851249,35718746361.8096,86579456881.7117
"1518","Iceland",2038,"Europe and central Asia",2599590.33617298,2600212.80700358,2600118.75320059,2600314.36940951,16.248115851249,37254590595.5623,88054107327.1068
"1519","Iceland",2039,"Europe and central Asia",2593573.34392015,2594205.76128917,2594110.04364267,2594309.06466794,16.248115851249,38856473471.5019,89704571000.6269
"1520","Iceland",2040,"Europe and central Asia",2589073.426634,2589716.59297415,2589619.08986283,2589821.77844698,16.248115851249,40527234536.8729,91532787275.955
"1521","Iceland",2041,"Europe and central Asia",2582107.98109297,2582760.97349027,2582661.83404735,2582867.88586486,16.248115851249,42269835434.5335,93541059931.0158
"1522","Iceland",2042,"Europe and central Asia",2574675.43464744,2575337.78988306,2575237.08584465,2575446.34880292,16.248115851249,44087365152.8558,95732058766.0003
"1523","Iceland",2043,"Europe and central Asia",2566444.9662155,2567117.44424268,2567015.05075373,2567227.79623566,16.248115851249,45983045501.3622,98108821993.4995
"1524","Iceland",2044,"Europe and central Asia",2555605.30378467,2556287.17057862,2556183.19762086,2556399.21280983,16.248115851249,47960236821.8047,100674759398.818
"1525","Iceland",2045,"Europe and central Asia",2545186.31020456,2545875.62867164,2545770.37971553,2545989.03722645,16.248115851249,50022443944.8112,103433656270.218
"1526","Iceland",2046,"Europe and central Asia",2533048.45684925,2533744.89788214,2533638.41824571,2533859.6253358,16.248115851249,52173322402.6566,106389678100.486
"1527","Iceland",2047,"Europe and central Asia",2521599.66500721,2522303.35287848,2522195.61940557,2522419.42977833,16.248115851249,54416684909.1727,109547376062.891
"1528","Iceland",2048,"Europe and central Asia",2508931.37528096,2509641.57429322,2509532.69958118,2509758.88749483,16.248115851249,56756508118.2832,112911693266.198
"1529","Iceland",2049,"Europe and central Asia",2495095.35884609,2495812.78502288,2495702.6556324,2495931.46624778,16.248115851249,59196939673.1433,116487971795.07
"1530","Iceland",2050,"Europe and central Asia",2483617.32117641,2484343.08021266,2484231.52547312,2484463.30414629,16.248115851249,61742305558.3809,120281960543.803
"1531","India",2021,"South Asia",4292321944.10879,4292321944.10879,4292321944.10879,4292321944.10879,33.1469428511166,9.4e+12,36514948021099.6
"1532","India",2022,"South Asia",4325552393.81124,4326113482.88011,4326020816.7741,4326222491.22337,33.1469428511166,1.008056e+13,37805013248049.5
"1533","India",2023,"South Asia",4357845543.10011,4358740845.97138,4358596338.39668,4358910442.47665,33.1469428511166,10718861059200,39256160047919.6
"1534","India",2024,"South Asia",4395698087.24331,4396793688.56766,4396620474.83206,4396996722.44681,33.1469428511166,11393398985655.5,40846326795107.2
"1535","India",2025,"South Asia",4432126144.21118,4433342354.53371,4433153180.96768,4433564032.32091,33.1469428511166,12114259339477.9,42580573905926.8
"1536","India",2026,"South Asia",4466415402.07049,4467707833.11548,4467508967.72127,4467941014.97127,33.1469428511166,12879395959359.3,44467051830723.2
"1537","India",2027,"South Asia",4498146238.49254,4499492003.84576,4499286160.95579,4499733604.02455,33.1469428511166,13697108808819,46512825257404.9
"1538","India",2028,"South Asia",4527322886.43735,4528710110.45422,4528498446.32307,4528958787.62437,33.1469428511166,14554958733515.3,48727356823649.1
"1539","India",2029,"South Asia",4553430061.39089,4554853410.57417,4554636332.20125,4555108602.56637,33.1469428511166,15475261498626.5,51115512835868.6
"1540","India",2030,"South Asia",4576544695.79728,4578002523.90343,4577780112.5046,4578263998.80043,33.1469428511166,16453754547542.5,53689313279085.7
"1541","India",2031,"South Asia",4596780355.3229,4598272440.82183,4598044697.68906,4598540087.18882,33.1469428511166,17494117222820.7,56458764231868.3
"1542","India",2032,"South Asia",4613255064.06801,4614781939.60536,4614548789.45167,4615055787.172,33.1469428511166,18600261510009.1,59434591058430.6
"1543","India",2033,"South Asia",4626869932.06027,4628431448.07379,4628192921.99618,4628711443.54223,33.1469428511166,19776346747546.4,62628279558390.1
"1544","India",2034,"South Asia",4637210058.14602,4638806342.26264,4638562413.99533,4639092515.6605,33.1469428511166,21026795266761.7,66052119934918.4
"1545","India",2035,"South Asia",4643445456.07237,4645076969.84213,4644827556.11645,4645369413.05471,33.1469428511166,22356309020783.4,69719253748667.3
"1546","India",2036,"South Asia",4646749898.41617,4648416957.60701,4648161998.56559,4648715736.87971,33.1469428511166,23769887264885.9,73643724035972
"1547","India",2037,"South Asia",4646303440.06192,4648006430.69982,4647745852.89691,4648311632.62026,33.1469428511166,25272845354755.5,77840528781640
"1548","India",2038,"South Asia",4646665993.60577,4648404901.88622,4648138691.23549,4648716553.51287,33.1469428511166,26870834733361.7,82325677949149.8
"1549","India",2039,"South Asia",4644965767.71246,4646740378.15283,4646468553.62121,4647058459.12579,33.1469428511166,28569864181587.8,87116254284377.7
"1550","India",2040,"South Asia",4637798727.9387,4639608663.56418,4639331263.08146,4639933131.98844,33.1469428511166,30376322412528.8,92230478123071.4
"1551","India",2041,"South Asia",4627145684.00598,4628990696.37651,4628707735.21962,4629321541.97194,33.1469428511166,32297002094415.2,97687776447269.6
"1552","India",2042,"South Asia",4613066617.19278,4614946310.72146,4614657833.31037,4615283475.80986,33.1469428511166,34339125392494.3,103508856451766
"1553","India",2043,"South Asia",4595723954.10887,4597638212.67251,4597344220.44972,4597981702.51852,33.1469428511166,36510371125911.7,109715783898601
"1554","India",2044,"South Asia",4580287043.52115,4582235364.26803,4581935912.1888,4582585126.64355,33.1469428511166,38818903641709.2,116332066555507
"1555","India",2045,"South Asia",4560376210.55622,4562357436.69,4562052690.54618,4562713288.08175,33.1469428511166,41273403514511,123382743033279
"1556","India",2046,"South Asia",4537441105.48832,4539454338.34667,4539144425.34506,4539816146.97517,33.1469428511166,43883100187335.5,130894477357281
"1557","India",2047,"South Asia",4511743826.69812,4513788223.24041,4513473258.9107,4514155858.64704,33.1469428511166,46657806676269.8,138895659629811
"1558","India",2048,"South Asia",4483818952.15742,4485893863.34724,4485573941.61845,4486267212.86592,33.1469428511166,49607956469502.7,147416513162888
"1559","India",2049,"South Asia",4454445434.42534,4456549690.50421,4456224984.93012,4456928554.76158,33.1469428511166,52744642759465.9,156489208485297
"1560","India",2050,"South Asia",4422000701.95776,4424132788.77897,4423803525.61933,4424516900.3274,33.1469428511166,56079660155603.4,166147984653538
"1561","Indonesia",2021,"East Asia and Pacific",1213425889.22798,1213425889.22798,1213425889.22798,1213425889.22798,31.3231266458821,3.25e+12,17920789024050.9
"1562","Indonesia",2022,"East Asia and Pacific",1224272574.83911,1224422838.36067,1224380717.27731,1224475459.04134,31.3231266458821,3422542500000,18042751188839.5
"1563","Indonesia",2023,"East Asia and Pacific",1234965840.97396,1235202255.58105,1235136990.06396,1235284765.28607,31.3231266458821,3592677087675,18212660951181.7
"1564","Indonesia",2024,"East Asia and Pacific",1246363092.52812,1246650643.50324,1246572190.728,1246750525.84157,31.3231266458821,3770622383827.54,18427366697772.7
"1565","Indonesia",2025,"East Asia and Pacific",1257092090.193,1257411384.51455,1257324937.67453,1257521786.90409,31.3231266458821,3957720666513.06,18687075187508.3
"1566","Indonesia",2026,"East Asia and Pacific",1267316367.36954,1267656870.23261,1267565049.02713,1267774148.18886,31.3231266458821,4153825725538.78,18992403284795
"1567","Indonesia",2027,"East Asia and Pacific",1277445063.31956,1277800993.29615,1277705139.12212,1277923224.84133,31.3231266458821,4359523175467.46,19343891213215
"1568","Indonesia",2028,"East Asia and Pacific",1287290727.32952,1287658976.33487,1287559805.10855,1287785156.55094,31.3231266458821,4575537548811.87,19742235617962.5
"1569","Indonesia",2029,"East Asia and Pacific",1296527061.49316,1296905922.96939,1296803837.94443,1297035513.71162,31.3231266458821,4810102106435.27,20188325258208.6
"1570","Indonesia",2030,"East Asia and Pacific",1305310649.80838,1305699150.83344,1305594417.36928,1305831826.51986,31.3231266458821,5056691596890.29,20685583369893.2
"1571","Indonesia",2031,"East Asia and Pacific",1314116429.77847,1314513958.43411,1314406753.27991,1314649501.90549,31.3231266458821,5315922477373.5,21235218114384.1
"1572","Indonesia",2032,"East Asia and Pacific",1323360951.27203,1323767237.29679,1323657656.54509,1323905541.75873,31.3231266458821,5588442807709.15,21838570338649.5
"1573","Indonesia",2033,"East Asia and Pacific",1332419515.1132,1332834501.65827,1332722568.80984,1332975532.23184,31.3231266458821,5874933870455.28,22497116839908.5
"1574","Indonesia",2034,"East Asia and Pacific",1340682442.70971,1341106097.08737,1340991825.56527,1341249827.25296,31.3231266458821,6176111874064.47,23212473974517.6
"1575","Indonesia",2035,"East Asia and Pacific",1348478973.83505,1348911222.34592,1348794635.00115,1349057620.87271,31.3231266458821,6492729743356.95,23986401619896.3
"1576","Indonesia",2036,"East Asia and Pacific",1356251193.02901,1356691863.79652,1356573012.09088,1356840866.46357,31.3231266458821,6825579001782.17,24820807499188
"1577","Indonesia",2037,"East Asia and Pacific",1364084720.48709,1364533849.56952,1364412728.48997,1364685464.90379,31.3231266458821,7175491750174.39,25717751879271.6
"1578","Indonesia",2038,"East Asia and Pacific",1371662806.2855,1372120409.37133,1371997014.73576,1372274636.15795,31.3231266458821,7543342746948.97,26679452653680
"1579","Indonesia",2039,"East Asia and Pacific",1378472514.56633,1378938526.08454,1378812874.44218,1379095334.1705,31.3231266458821,7930051594939.78,27708290822955.7
"1580","Indonesia",2040,"East Asia and Pacific",1384806748.76881,1385281182.35244,1385153269.57606,1385440568.27029,31.3231266458821,8336585040344.63,28806816385974.7
"1581","Indonesia",2041,"East Asia and Pacific",1391087497.17184,1391570239.81939,1391440104.34414,1391732169.61487,31.3231266458821,8763959389525.97,29977754656804.8
"1582","Indonesia",2042,"East Asia and Pacific",1397297444.17726,1397788679.38593,1397656273.89328,1397953216.33001,31.3231266458821,9213243049708.67,31224013022739.5
"1583","Indonesia",2043,"East Asia and Pacific",1403067073.05226,1403566783.60318,1403432116.20663,1403733916.87629,31.3231266458821,9685559199926.46,32548688160255.7
"1584","Indonesia",2044,"East Asia and Pacific",1408254517.45964,1408762575.07489,1408625681.82285,1408932260.52856,31.3231266458821,10182088598894.2,33955073726797.7
"1585","Indonesia",2045,"East Asia and Pacific",1413158157.48769,1413674504.33964,1413535402.73889,1413846724.42885,31.3231266458821,10704072536825.6,35446668547485.4
"1586","Indonesia",2046,"East Asia and Pacific",1417977771.29064,1418502484.45554,1418361161.54581,1418677282.07416,31.3231266458821,11252815938575.5,37027185317088.1
"1587","Indonesia",2047,"East Asia and Pacific",1422492145.89908,1423025483.2857,1422881873.18889,1423202952.17771,31.3231266458821,11829690625864.4,38700559838901.7
"1588","Indonesia",2048,"East Asia and Pacific",1426706574.58255,1427248616.53344,1427102702.32646,1427428786.14472,31.3231266458821,12436138746741.1,40470960823512.2
"1589","Indonesia",2049,"East Asia and Pacific",1430511360.59173,1431062120.25255,1430913897.69303,1431244985.66173,31.3231266458821,13073676380855.8,42342800271835.9
"1590","Indonesia",2050,"East Asia and Pacific",1433946418.05573,1434505965.86164,1434355416.29334,1434691545.04955,31.3231266458821,13743897329557.9,44320744468292.3
"1591","Iraq",2021,"Middle East and north Africa",101032643.580526,101032643.580526,101032643.580526,101032643.580526,35.9048451346863,3.83e+11,1298088816475.4
"1592","Iraq",2022,"Middle East and north Africa",103924397.079625,103943126.74033,103936137.25721,103952962.992927,35.9048451346863,409744890000,1370699932517.48
"1593","Iraq",2023,"Middle East and north Africa",106999887.818316,107029849.531027,107018875.858385,107045253.355246,35.9048451346863,398521977462.9,1449283204093.4
"1594","Iraq",2024,"Middle East and north Africa",110146964.899165,110184004.470857,110170607.871157,110202757.009648,35.9048451346863,410242508820.084,1519907742724.47
"1595","Iraq",2025,"Middle East and north Africa",113352431.86215,113394233.519158,113379228.081298,113415174.876097,35.9048451346863,426828613451.68,1591209293056.75
"1596","Iraq",2026,"Middle East and north Africa",116597423.571445,116642717.065877,116626528.517443,116665269.82143,35.9048451346863,442211516680.479,1664900981054.27
"1597","Iraq",2027,"Middle East and north Africa",119879487.267998,119927551.023639,119910406.984721,119951411.765562,35.9048451346863,456627612124.263,1740431292233.43
"1598","Iraq",2028,"Middle East and north Africa",123176341.155701,123226742.475717,123208773.937713,123251733.153146,35.9048451346863,471248828264.482,1817361164597.19
"1599","Iraq",2029,"Middle East and north Africa",126514847.16382,126567464.395752,126548700.863409,126593545.951231,35.9048451346863,494151832364.731,1895694268354.71
"1600","Iraq",2030,"Middle East and north Africa",129859923.871265,129911678.902369,129894787.237017,129935353.39588,35.9048451346863,518167937581.321,1978334005077.75
"1601","Iraq",2031,"Middle East and north Africa",133188696.549465,133242248.594595,133224764.309073,133266738.46805,35.9048451346863,543351241363.207,2065464700350.03
"1602","Iraq",2032,"Middle East and north Africa",136562058.296034,136617419.049926,136599334.973444,136642730.131975,35.9048451346863,569758470331.069,2157280887081.39
"1603","Iraq",2033,"Middle East and north Africa",139954290.827128,140011492.726084,139992795.17856,140037641.632957,35.9048451346863,597449108056.793,2253987739141.44
"1604","Iraq",2034,"Middle East and north Africa",143367665.544411,143426766.401518,143407433.387781,143453782.942656,35.9048451346863,626485529053.123,2355801529190.73
"1605","Iraq",2035,"Middle East and north Africa",146786350.339154,146847361.40593,146827387.821211,146871020.114268,35.9048451346863,656933139275.291,2462950111728.93
"1606","Iraq",2036,"Middle East and north Africa",150209936.931038,150272892.581641,150252267.511465,150297197.578514,35.9048451346863,688860523451.124,2575673432437.71
"1607","Iraq",2037,"Middle East and north Africa",153705021.980866,153769993.797974,153748694.696131,153794964.96431,35.9048451346863,722339599571.491,2694224064954.94
"1608","Iraq",2038,"Middle East and north Africa",157179158.886154,157246192.436085,157224222.367942,157271874.584272,35.9048451346863,757445780889.087,2818867776279.85
"1609","Iraq",2039,"Middle East and north Africa",160632599.469024,160701717.189731,160679113.79619,160728189.924923,35.9048451346863,794258145790.465,2949884122073.3
"1610","Iraq",2040,"Middle East and north Africa",164085209.637484,164156494.64438,164133239.497062,164183777.858801,35.9048451346863,832859615923.958,3087567073185.33
"1611","Iraq",2041,"Middle East and north Africa",167474818.765111,167548359.793173,167524427.224651,167576466.252752,35.9048451346863,873337142984.741,3232225674812.91
"1612","Iraq",2042,"Middle East and north Africa",170799925.121628,170875813.34971,170851178.467508,170904762.051838,35.9048451346863,915781904577.767,3384184739764.63
"1613","Iraq",2043,"Middle East and north Africa",174150532.574493,174228895.942907,174203521.541378,174258732.574784,35.9048451346863,960289509599.772,3543785577386.52
"1614","Iraq",2044,"Middle East and north Africa",177432510.364693,177513419.872114,177487293.103576,177544169.836464,35.9048451346863,1006960213602.98,3711386759783.63
"1615","Iraq",2045,"Middle East and north Africa",180666596.767977,180750121.710463,180723227.912377,180781827.39962,35.9048451346863,1055899144625.62,3887364927056.51
"1616","Iraq",2046,"Middle East and north Africa",183820153.949556,183906324.07827,183878669.397351,183939009.636234,35.9048451346863,1107216539997.98,4072115633359.99
"1617","Iraq",2047,"Middle East and north Africa",186899224.11118,186988075.189424,186959660.596827,187021766.575533,35.9048451346863,1161027994657.35,4266054235683.89
"1618","Iraq",2048,"Middle East and north Africa",189915227.302505,190006809.250684,189977628.883687,190041517.468995,35.9048451346863,1217454721531.28,4469616827351.77
"1619","Iraq",2049,"Middle East and north Africa",192877328.726315,192971696.560011,192941734.87826,193007453.978132,35.9048451346863,1276623824575.6,4683261218334.92
"1620","Iraq",2050,"Middle East and north Africa",195791750.069854,195888985.941126,195858212.956068,195925837.00998,35.9048451346863,1338668585082.29,4907467964584.55
"1621","Ireland",2021,"Europe and central Asia",34850428.0462593,34850428.0462593,34850428.0462593,34850428.0462593,26.0444722930327,5.27e+11,1854946732432.34
"1622","Ireland",2022,"Europe and central Asia",35222819.6506082,35225417.4765695,35224985.3712462,35225905.6069914,26.0444722930327,576711910000,1899453764795.01
"1623","Ireland",2023,"Europe and central Asia",35545126.1959798,35549424.1900457,35548734.2327642,35550196.4113602,26.0444722930327,588274983795.5,1954682650165.83
"1624","Ireland",2024,"Europe and central Asia",35845184.718956,35850561.2289397,35849723.587342,35851489.7239448,26.0444722930327,607976313002.811,2010161632819
"1625","Ireland",2025,"Europe and central Asia",36098052.2447277,36104071.1326101,36103156.7403906,36105073.4608826,26.0444722930327,627200524019.96,2067997773566.27
"1626","Ireland",2026,"Europe and central Asia",36321477.8871828,36327839.7017708,36326892.5683073,36328868.3118534,26.0444722930327,643953050016.533,2127948951588.09
"1627","Ireland",2027,"Europe and central Asia",36542926.8645424,36549438.6904517,36548482.905933,36550470.7598707,26.0444722930327,661107959268.973,2189265677700.38
"1628","Ireland",2028,"Europe and central Asia",36759454.3037171,36766008.1896088,36765053.7631622,36767036.6129083,26.0444722930327,678647153428.379,2251984473094.2
"1629","Ireland",2029,"Europe and central Asia",36973658.243339,36980206.0195353,36979255.2950331,36981230.3786644,26.0444722930327,720326147536.825,2316135319281.6
"1630","Ireland",2030,"Europe and central Asia",37148921.4921308,37155440.6228845,37154494.2888777,37156460.8096862,26.0444722930327,764564849648.342,2387933697232.22
"1631","Ireland",2031,"Europe and central Asia",37298976.6424477,37305456.31913,37304514.8876248,37306471.7136266,26.0444722930327,811520463774.234,2467663892799.53
"1632","Ireland",2032,"Europe and central Asia",37461125.1868893,37467555.9266598,37466620.5235735,37468565.2130585,26.0444722930327,861359848582.173,2555636920499.53
"1633","Ireland",2033,"Europe and central Asia",37626006.1852726,37632379.5753813,37631451.3430047,37633381.3613343,26.0444722930327,914260110335.201,2652191701581.84
"1634","Ireland",2034,"Europe and central Asia",37776752.079864,37783064.2074455,37782143.7413632,37784057.7334691,26.0444722930327,970409232245.972,2757696337625.25
"1635","Ireland",2035,"Europe and central Asia",37878586.5869566,37884825.6885185,37883914.6389507,37885808.9726247,26.0444722930327,1030006742482.68,2872549484365.32
"1636","Ireland",2036,"Europe and central Asia",37952764.3009638,37958921.5147826,37958021.2705988,37959893.064486,26.0444722930327,1093264423200.45,2997181830809.33
"1637","Ireland",2037,"Europe and central Asia",38061265.7063833,38067338.1194531,38066449.2148293,38068297.4866233,26.0444722930327,1160407063117.75,3132057689058.89
"1638","Ireland",2038,"Europe and central Asia",38195112.4578085,38201095.4946331,38200218.6960502,38202042.0209299,26.0444722930327,1231673256312.19,3277676700646.04
"1639","Ireland",2039,"Europe and central Asia",38330403.5751119,38336295.308315,38335431.0110006,38337228.7240092,26.0444722930327,1307316250074.17,3434575665594.66
"1640","Ireland",2040,"Europe and central Asia",38438610.6294787,38444400.6804087,38443550.4857309,38445319.3690002,26.0444722930327,1387604844831.34,3603330500847.8
"1641","Ireland",2041,"Europe and central Asia",38536898.981497,38542584.7889808,38541749.1910603,38543488.2839034,26.0444722930327,1472824349341.76,3784558335154.29
"1642","Ireland",2042,"Europe and central Asia",38674845.4069625,38680432.8427368,38679611.153786,38681321.9931982,26.0444722930327,1563277594550.09,3978919747985.93
"1643","Ireland",2043,"Europe and central Asia",38822697.6217229,38828186.6606028,38827379.0561106,38829061.4001879,26.0444722930327,1659286009709.52,4187121160562.42
"1644","Ireland",2044,"Europe and central Asia",38945176.9924667,38950564.7671465,38949771.7142974,38951424.522264,26.0444722930327,1761190764593.62,4409917387595.26
"1645","Ireland",2045,"Europe and central Asia",39058026.9206615,39063305.9241584,39062528.7295881,39064149.4012633,26.0444722930327,1869353981856.85,4648114358927.53
"1646","Ireland",2046,"Europe and central Asia",39145688.1343327,39150858.1458234,39150096.8515192,39151685.2543554,26.0444722930327,1984160023852.04,4902572020844.57
"1647","Ireland",2047,"Europe and central Asia",39260749.0630589,39265825.4487758,39265077.8299678,39266638.5892752,26.0444722930327,2106016858477.47,5174207427463.91
"1648","Ireland",2048,"Europe and central Asia",39396505.9588175,39401506.164992,39400769.7175121,39402308.0741178,26.0444722930327,2235357508907.29,5463998033283.48
"1649","Ireland",2049,"Europe and central Asia",39538942.6442664,39543877.8434399,39543150.9233469,39544670.2544245,26.0444722930327,2372641592356.78,5772985198676.89
"1650","Ireland",2050,"Europe and central Asia",39697987.550451,39702868.9073399,39702149.8759205,39703653.5217131,26.0444722930327,2518356953350.67,6102277920877.37
"1651","Israel",2021,"Middle East and north Africa",55608400.8924157,55608400.8924157,55608400.8924157,55608400.8924157,26.0420688081093,3.97e+11,1232556375159.22
"1652","Israel",2022,"Middle East and north Africa",56764131.8601168,56770165.4945293,56769277.471044,56771146.9336525,26.0420688081093,422685900000,1274315569569.45
"1653","Israel",2023,"Middle East and north Africa",57897696.7248307,57907267.302043,57905903.1029383,57908751.6002269,26.0420688081093,435945556683,1320675944011.15
"1654","Israel",2024,"Middle East and north Africa",59084827.7811346,59096522.2478215,59094907.3799012,59098249.1318531,26.0420688081093,449180863783.896,1368171388647.88
"1655","Israel",2025,"Middle East and north Africa",60223858.1495871,60236867.6326279,60235115.3657693,60238723.1196189,26.0420688081093,464048750375.143,1416738808834.94
"1656","Israel",2026,"Middle East and north Africa",61340794.4620814,61354628.9506427,61352801.0796628,61356553.2670444,26.0420688081093,480907641476.272,1466749763269.06
"1657","Israel",2027,"Middle East and north Africa",62531078.3773602,62545502.5290404,62543622.0257547,62547477.2708878,26.0420688081093,498802214815.604,1518650574002.32
"1658","Israel",2028,"Middle East and north Africa",63757493.3495607,63772324.8197721,63770406.0333705,63774339.9733178,26.0420688081093,517607058314.152,1572616461300.85
"1659","Israel",2029,"Middle East and north Africa",65037357.7933262,65052553.8288062,65050593.884082,65054614.3187485,26.0420688081093,539945292865.355,1628781224517.61
"1660","Israel",2030,"Middle East and north Africa",66273497.3555023,66289025.2202957,66287023.9507004,66291130.9568313,26.0420688081093,563247572853.824,1687955087985.87
"1661","Israel",2031,"Middle East and north Africa",67552121.6664619,67567991.9946652,67565946.6617679,67570145.749217,26.0420688081093,587555503340.29,1750238654069.18
"1662","Israel",2032,"Middle East and north Africa",68855985.6159457,68872219.7295537,68870127.5877529,68874424.9085661,26.0420688081093,612912484924.377,1815738329831.43
"1663","Israel",2033,"Middle East and north Africa",70187547.7939799,70204104.209475,70201970.89066,70206354.4820064,26.0420688081093,639363791234.214,1884566504397.36
"1664","Israel",2034,"Middle East and north Africa",71478082.0868295,71494899.5196779,71492733.2311042,71497185.6605065,26.0420688081093,666956649760.243,1956841737624.84
"1665","Israel",2035,"Middle East and north Africa",72738178.088523,72755237.6892386,72753040.9120072,72757557.3412996,26.0420688081093,695740326177.55,2032688960394.42
"1666","Israel",2036,"Middle East and north Africa",74000674.738888,74017937.2159873,74015715.1104512,74020284.9099744,26.0420688081093,725766212307.279,2112239686843.62
"1667","Israel",2037,"Middle East and north Africa",75249003.9765207,75266438.0785605,75264194.9177602,75268809.2271414,26.0420688081093,757087917874.166,2195632238896.51
"1668","Israel",2038,"Middle East and north Africa",76541809.4661064,76559416.1278518,76557151.7329137,76561811.0463844,26.0420688081093,789761366224.035,2283011983462.36
"1669","Israel",2039,"Middle East and north Africa",77813812.6889795,77831585.4970284,77829300.6678878,77834003.2834398,26.0420688081093,823844894172.148,2374531582701.17
"1670","Israel",2040,"Middle East and north Africa",79022442.8015438,79040342.5341831,79038042.4324245,79042777.7369426,26.0420688081093,859399356160.684,2470351257778.51
"1671","Israel",2041,"Middle East and north Africa",80226487.6786912,80244508.7611688,80242194.1372533,80246960.5983213,26.0420688081093,896488232911.315,2570639066557.4
"1672","Israel",2042,"Middle East and north Africa",81401645.7120098,81419758.4292854,81417433.2153097,81422222.5475987,26.0420688081093,935177744766.874,2675571195700.9
