"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level","tc_share","he_pc","pop","tc","gdp_cf","gdp_cf_lower","gdp_cf_upper","cs_cf","cs_cf_lower","cs_cf_upper"
"2166","Malta",2026,"Middle East and north Africa",3973714.94029151,3974647.19555534,3974504.96489399,3974798.74412811,23.7616605987562,29661395565.0175,78853890535.0491,0.51373,60.6999137463661,4.4072985823723,5801.27469199984,539045,137822754.600534,29691568416.6143,29690955879.4643,29692222793.9715,78999355631.497,78998990694.0601,78999753883.4695
"2167","Malta",2027,"Middle East and north Africa",4027418.25160417,4028398.21077416,4028250.50849935,4028555.68578282,23.7616605987562,30688569693.4341,81959236151.3107,0.51373,61.2098072328317,4.49544455401972,5903.29904353638,540385,143407120.215597,30724821450.2765,30724153175.5173,30725535574.5832,82137346538.7016,82136854299.1378,82137880369.0021
"2168","Malta",2028,"Middle East and north Africa",4068147.92661086,4069167.52887999,4069014.91061621,4069330.786821,23.7616605987562,31765738489.6736,85153388116.9117,0.51373,61.8705927991201,4.58535344510014,6007.11765044939,541526,149162024.114677,31808246162.6509,31807519777.2161,31809024399.9387,85365282917.5351,85364656496.7694,85365959744.1146
"2169","Malta",2029,"Middle East and north Africa",4097999.6518056,4099054.89515115,4098897.60832136,4099223.9029387,23.7616605987562,34036543002.5642,88443785677.6709,0.51373,64.8384991059378,4.67706051400213,6112.76206748345,542466,155089717.160191,34087211539.7852,34086396111.6763,34088088285.1564,88690629641.1567,88689861940.1877,88691457548.5103
"2170","Malta",2030,"Middle East and north Africa",4116651.05967323,4117740.52331718,4117578.55855181,4117915.30119974,23.7616605987562,36469678170.4604,92109244221.6063,0.51373,67.9564191781103,4.77060172428217,6220.26440432198,543182,161186021.639078,36529163238.2544,36528247631.8923,36530151027.8663,92392637564.9779,92391714489.7976,92393632406.2231
"2171","Malta",2031,"Middle East and north Africa",4126047.41650205,4127171.48080578,4127004.68009405,4127352.14978085,23.7616605987562,39076748357.1041,96169583158.8495,0.51373,71.2193929182439,4.8660137587678,6329.65733534659,543668,167450829.607582,39145726965.9613,39144698282.0136,39146840049.8357,96491241950.3631,96490147465.6657,96492421764.7612
"2172","Malta",2032,"Middle East and north Africa",4125203.08549724,4126360.45923996,4126188.95718256,4126546.8098875,23.7616605987562,41870187475.3934,100646388318.552,0.51373,74.6485705546819,4.96333403394318,6440.97410956827,543917,173883226.667145,41949346180.6355,41948191132.6552,41950599189.3292,101008143731.214,101006859538.363,101009529042.104
"2173","Malta",2033,"Middle East and north Africa",4114607.83992426,4115801.44193977,4115624.73610163,4115993.9653954,23.7616605987562,44863318288.5054,105563120742.59,0.51373,78.2544693806155,5.06260071462204,6554.24856073304,543921,180481382.93441,44953382504.7239,44952082715.3371,44954795655.0437,105966915349.652,105965420907.862,105968529130.671
"2174","Malta",2034,"Middle East and north Africa",4101556.91537686,4102786.92386573,4102604.93414935,4102985.6539471,23.7616605987562,48070415950.2174,110945234130.515,0.51373,81.9790231264405,5.16385272891448,6669.51511760549,543679,187245188.828546,48172104838.8726,48170643598.5564,48173696549.0216,111393125134.259,111391396563.017,111394994014.21
"2175","Malta",2035,"Middle East and north Africa",4073330.81556484,4074594.58394221,4074407.63164527,4074799.11556852,23.7616605987562,51506776087.4693,116820301510.491,0.51373,85.9672000525266,5.26712978349276,6786.80881443306,543207,194180221.724529,51620832851.7485,51619190421.4273,51622624837.8483,117314453498.893,117312464141.248,117316607151.61
"2176","Malta",2036,"Middle East and north Africa",4037179.02299212,4038473.81345543,4038282.24943889,4038683.70339339,23.7616605987562,55188787749.8738,123218151754.232,0.51373,90.1670825844494,5.37247237916261,6906.16530159438,542541,201299976.438208,55315962066.4593,55314118509.5535,55317976210.7938,123760838369.668,123758558211.187,123763310145.404
"2177","Malta",2037,"Middle East and north Africa",3996958.13072511,3998282.87876824,3998086.82589472,3998497.94315069,23.7616605987562,59134011574.0929,130171016600.213,0.51373,94.5531339642176,5.47992182674587,7027.62085643494,541671,208601905.458785,59275076981.5921,59273009782.8626,59277338020.2323,130764619831.54,130762015621.248,130767446612.63
"2178","Malta",2038,"Middle East and north Africa",3945457.99125115,3946812.30976395,3946611.77912351,3947032.4982518,23.7616605987562,63361263535.8701,137713688898.868,0.51373,99.2339547794716,5.5895202632808,7151.2123942932,540654,216109387.435269,63517042635.4659,63514722798.8653,63519582462.2446,138360698728.758,138357733528.235,138363921431.121
"2179","Malta",2039,"Middle East and north Africa",3891315.67185413,3892699.137171,3892494.15838295,3892924.37571678,23.7616605987562,67890704689.1579,145883692846.401,0.51373,104.125835466563,5.70131066854642,7276.97747972072,539498,223828599.122594,68062029595.1291,68059427930.7066,68064880257.1533,146586719064.891,146583350892.695,146590384137.155
"2180","Malta",2040,"Middle East and north Africa",3829661.67443311,3831070.79452959,3830861.85585507,3831300.51148315,23.7616605987562,72743937320.3331,154721467030.423,0.51373,109.316834991866,5.81533688191734,7404.95433789955,538250,231782851.657319,72931659432.0092,72928745194.7295,72934854688.6508,155483236972.713,155479419010.456,155487396155.998
"2181","Malta",2041,"Middle East and north Africa",3766921.2359483,3768354.67053447,3768141.9461029,3768588.64339237,23.7616605987562,77944107976.0899,164270561171.131,0.51373,114.739113767661,5.93164361955569,7535.18186626048,536899,239972449.194907,78149110207.2602,78145849583.7664,78152687174.6477,165093923961.889,165089604426.574,165098634432.049
"2182","Malta",2042,"Middle East and north Africa",3704244.50765926,3705701.43713326,3705485.03067312,3705939.52370835,23.7616605987562,83516017856.3804,174577847506.581,0.51373,120.389788949711,6.05027649194678,7667.69964630549,535479,248417826.864801,83739218830.8243,83735574464.0686,83743218490.6106,175465775531.1,175460897194.262,175471100424.602
"2183","Malta",2043,"Middle East and north Africa",3635694.36192948,3637172.85208768,3636953.01241591,3637414.75691617,23.7616605987562,89486241098.9023,185693747839.882,0.51373,126.388530304878,6.17128202178575,7802.54795563828,534028,257143688.230192,89728614841.739,89724542854.2156,89733085357.3404,186649343922.061,186643843540.006,186655352956.472
"2184","Malta",2044,"Middle East and north Africa",3569527.35250533,3571027.03661322,3570803.82441327,3571272.67165437,23.7616605987562,95883251519.2664,197672477340.394,0.51373,132.61427938086,6.29470766222144,7939.76778020624,532512,266141600.885421,96145798157.1597,96141253601.0957,96150788811.2167,198698987255.066,198692794320.259,198705758106.5
"2185","Malta",2045,"Middle East and north Africa",3503511.72952032,3505027.16391596,3504801.41181001,3505275.59849944,23.7616605987562,102737558411.308,210572306270.434,0.51373,139.12048746365,6.42060181546587,8079.40082675778,531003,275455765.160265,103021260359.502,103016203589.973,103026814623.041,211673115794.296,211666152644.242,211680733965.438
"2186","Malta",2046,"Middle East and north Africa",3440958.87806728,3442490.60746854,3442262.22076862,3442741.93513749,23.7616605987562,110081852055.216,224455840894.056,0.51373,145.852188104563,6.5490138517752,8221.48953551872,529492,285092518.250626,110387796812.997,110382174938.808,110393972732.43,225634475099.784,225626658534.82,225643032147.62
"2187","Malta",2047,"Middle East and north Africa",3382890.23492233,3384437.7543094,3384206.78775765,3384691.89476698,23.7616605987562,117951159627.448,239390324915.539,0.51373,152.789311985432,6.67999412881068,8366.07709309163,527983,295065125.648,118280460408.298,118274219570.415,118287316871.136,240650467682.523,240641706095.143,240660064378.981
"2188","Malta",2048,"Middle East and north Africa",3320969.20172866,3322523.4905344,3322291.30786189,3322778.94467225,23.7616605987562,126383012256.02,255447962892.733,0.51373,160.136507532295,6.81359401138691,8513.20744558199,526462,305377122.145899,126736739316.059,126729835965.897,126744324165.417,256793458228.965,256783651794.238,256804204300.029
"2189","Malta",2049,"Middle East and north Africa",3262583.99333615,3264147.18844751,3263913.41825477,3264404.36691243,23.7616605987562,135417624017.902,272706267174.856,0.51373,167.736536569899,6.94986589161463,8662.92531195528,524965,316061315.863405,135797035337.156,135789399915.29,135805425040.238,274141101843.039,274130145379.413,274153112896.712
"2190","Malta",2050,"Middle East and north Africa",3209344.40202286,3210913.98765777,3210678.9974523,3211172.49745898,23.7616605987562,145098083732.218,291248430026.147,0.51373,175.54681770236,7.08886320944694,8815.27619762883,523486,327127904.425069,145504382753.063,145495958292.073,145513640139.816,292776778808.035,292764555864.561,292790182841.795
"2191","Mauritania",2021,"Sub-Saharan Africa",8132496.65903809,8132496.65903809,8132496.65903809,8132496.65903809,30.279267342682,23731494063,100797202706.028,0.40409,10.6146999956639,0.70979209118047,240.3572627,4556274,7773171.30270405,23731494063.0001,23731494063.0001,23731494063.0001,100797202706.028,100797202706.028,100797202706.028
"2192","Mauritania",2022,"Sub-Saharan Africa",8435565.27839575,8436140.88405064,8435887.04835936,8436497.53851811,30.279267342682,25264785894.4104,102943065102.475,0.40409,10.9957638450209,0.723987933004077,240.066682305734,4673674,8123096.90733683,25265826747.3314,25265519545.0944,25266258375.71,102945418761.795,102945418761.795,102945418761.795
