"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"68885","Poland",2045,"Europe and central Asia",225238269.088049,225342298.481212,225335852.064783,225347764.823761
"68908","Poland",2046,"Europe and central Asia",221516634.339931,221620739.543059,221614285.472597,221625927.523258
"68931","Poland",2047,"Europe and central Asia",218040415.65105,218144340.575393,218138144.569537,218149516.619705
"68954","Poland",2048,"Europe and central Asia",214780414.122182,214883707.682971,214877808.143081,214888862.950288
"68977","Poland",2049,"Europe and central Asia",211589069.090557,211691415.232796,211685825.310266,211696532.386745
"69000","Poland",2050,"Europe and central Asia",208485055.850919,208586469.752378,208581010.467482,208591551.600016
"69023","Portugal",2021,"Europe and central Asia",52125846.8122741,52125846.8122741,52125846.8122741,52125846.8122741
"69046","Portugal",2022,"Europe and central Asia",51861666.6447952,51867452.1028847,51866561.0562669,51868445.8385559
"69069","Portugal",2023,"Europe and central Asia",51518081.6413542,51527329.9462022,51525950.4389143,51528825.7226642
"69092","Portugal",2024,"Europe and central Asia",51188464.8430515,51199693.0529761,51198066.8098834,51201410.0449687
"69115","Portugal",2025,"Europe and central Asia",50831980.8333373,50844201.5971045,50842482.0465859,50845976.7444459
"69138","Portugal",2026,"Europe and central Asia",50471783.8181924,50484339.1422201,50482618.6056324,50486087.2195151
"69161","Portugal",2027,"Europe and central Asia",50056260.1732196,50068756.3234656,50067077.9695741,50070447.7555666
"69184","Portugal",2028,"Europe and central Asia",49651676.348409,49663929.6128275,49662303.0247271,49665564.4474779
"69207","Portugal",2029,"Europe and central Asia",49298835.283643,49310773.5846155,49309196.9477454,49312356.5448729
"69230","Portugal",2030,"Europe and central Asia",48915597.1598091,48927195.7832131,48925667.1286042,48928729.2616184
"69253","Portugal",2031,"Europe and central Asia",48550285.4721059,48561541.792648,48560059.5691765,48563027.736884
"69276","Portugal",2032,"Europe and central Asia",48130211.8668645,48141117.2351245,48139681.9501746,48142555.2199512
"69299","Portugal",2033,"Europe and central Asia",47701322.2377021,47711887.5835893,47710497.7067237,47713279.0954587
"69322","Portugal",2034,"Europe and central Asia",47313980.0407691,47324217.3503511,47322871.3768233,47325563.5793207
"69345","Portugal",2035,"Europe and central Asia",46898924.983021,46908832.5198034,46907530.7049987,46910133.1704725
"69368","Portugal",2036,"Europe and central Asia",46508761.327272,46518339.4104173,46517081.6303659,46519594.4516844
"69391","Portugal",2037,"Europe and central Asia",46087087.2660586,46096333.1233643,46095119.7829875,46097542.0649382
"69414","Portugal",2038,"Europe and central Asia",45641067.2252125,45649996.3673464,45648825.4069349,45651161.310673
"69437","Portugal",2039,"Europe and central Asia",45243522.4879309,45252169.3023452,45251036.2142616,45253294.7063714
"69460","Portugal",2040,"Europe and central Asia",44853693.1180157,44862066.4279688,44860970.0907851,44863153.3823867
"69483","Portugal",2041,"Europe and central Asia",44498123.9002841,44506233.3262426,44505172.559432,44507282.8550786
"69506","Portugal",2042,"Europe and central Asia",44150040.5871536,44157897.5106676,44156870.8049258,44158911.1912672
"69529","Portugal",2043,"Europe and central Asia",43787943.1638162,43795559.1985965,43794565.0811579,43796538.6419519
"69552","Portugal",2044,"Europe and central Asia",43443417.3647915,43450820.1665288,43449855.0370336,43451769.2693592
"69575","Portugal",2045,"Europe and central Asia",43094712.6224554,43101908.0002284,43100971.0696858,43102827.5995063
"69598","Portugal",2046,"Europe and central Asia",42759361.5381632,42766365.195247,42765454.4385315,42767257.2976215
"69621","Portugal",2047,"Europe and central Asia",42425032.3803066,42431854.4763391,42430968.3590963,42432720.8134838
"69644","Portugal",2048,"Europe and central Asia",42082924.9235471,42089570.7623854,42088708.5508322,42090412.1460255
"69667","Portugal",2049,"Europe and central Asia",41743988.2264502,41750472.0454703,41749631.8400842,41751290.6098588
"69690","Portugal",2050,"Europe and central Asia",41416502.5679623,41422832.9892243,41422013.6241168,41423629.9694882
"69713","Qatar",2021,"Middle East and north Africa",21814411.9279586,21814411.9279586,21814411.9279586,21814411.9279586
"69736","Qatar",2022,"Middle East and north Africa",22064259.5779533,22067185.2696892,22066152.7133756,22068573.931323
"69759","Qatar",2023,"Middle East and north Africa",22220066.5108074,22224584.6008286,22223022.9437881,22226655.4460092
"69782","Qatar",2024,"Middle East and north Africa",22367644.8797429,22373054.4036462,22371211.3442705,22375469.799155
"69805","Qatar",2025,"Middle East and north Africa",22502844.7341059,22508275.6528207,22506466.6372465,22510629.4312791
"69828","Qatar",2026,"Middle East and north Africa",22604473.0283125,22610692.031592,22608601.8636556,22613400.9471977
"69851","Qatar",2027,"Middle East and north Africa",22700116.7029493,22706521.0040803,22704372.5337738,22709302.2667729
"69874","Qatar",2028,"Middle East and north Africa",22786274.7419333,22792804.707254,22790614.7423156,22795640.5831145
"69897","Qatar",2029,"Middle East and north Africa",22865749.9285717,22872375.4903419,22870152.7113007,22875256.7728129
"69920","Qatar",2030,"Middle East and north Africa",22934201.6496263,22940906.9887654,22938656.1636426,22943828.0303883
"69943","Qatar",2031,"Middle East and north Africa",22984875.3512354,22991393.2287916,22989372.7545752,22993893.3839103
"69966","Qatar",2032,"Middle East and north Africa",23024694.5296879,23031519.2469212,23029225.8576391,23034501.8021667
"69989","Qatar",2033,"Middle East and north Africa",23058790.4894826,23065665.5344342,23063354.1862692,23068674.4549056
"70012","Qatar",2034,"Middle East and north Africa",23093282.1332725,23100199.7011465,23097873.1510151,23103231.3238092
"70035","Qatar",2035,"Middle East and north Africa",23130559.476697,23137503.2193131,23135167.0626755,23140550.2700815
"70058","Qatar",2036,"Middle East and north Africa",23152537.559791,23159486.1621,23157147.6713,23162539.1791078
"70081","Qatar",2037,"Middle East and north Africa",23177039.0743742,23183974.2068021,23181639.6485668,23187024.7832122
"70104","Qatar",2038,"Middle East and north Africa",23199766.3547319,23206679.4017997,23204351.6270179,23209723.4490463
"70127","Qatar",2039,"Middle East and north Africa",23224591.121246,23231472.3412758,23229154.518869,23234505.1435347
"70150","Qatar",2040,"Middle East and north Africa",23247043.2392191,23253867.9902436,23251568.261525,23256877.8924025
"70173","Qatar",2041,"Middle East and north Africa",23271471.9831071,23278210.1547672,23275938.5861873,23281182.9556833
"70196","Qatar",2042,"Middle East and north Africa",23293840.6507681,23300469.3823537,23298233.7779231,23303394.2058267
"70219","Qatar",2043,"Middle East and north Africa",23307299.3415081,23313802.4110498,23311608.3759728,23316671.6447614
"70242","Qatar",2044,"Middle East and north Africa",23320254.7160198,23326616.2156035,23324469.5437639,23329422.5245629
"70265","Qatar",2045,"Middle East and north Africa",23342580.2275356,23348775.5499561,23346685.0585154,23351507.7252443
"70288","Qatar",2046,"Middle East and north Africa",23374827.5342618,23380834.3736773,23378807.9391622,23383482.4101512
"70311","Qatar",2047,"Middle East and north Africa",23410751.5433488,23416563.3245593,23414603.5827509,23419124.3724531
"70334","Qatar",2048,"Middle East and north Africa",23441454.3830876,23447065.200494,23445174.3118074,23449536.562841
"70357","Qatar",2049,"Middle East and north Africa",23464935.8830972,23470345.6852522,23468523.5865493,23472727.0507793
"70380","Qatar",2050,"Middle East and north Africa",23491986.8374705,23497197.0709436,23495443.5497405,23499488.6290903
"70403","Republic of Korea",2021,"East Asia and Pacific",372322632.569876,372322632.569876,372322632.569876,372322632.569876
"70426","Republic of Korea",2022,"East Asia and Pacific",371133293.472978,371211561.752255,371190683.933629,371238763.49075
"70449","Republic of Korea",2023,"East Asia and Pacific",369899998.375953,370023708.60564,369991515.462731,370065346.812977
"70472","Republic of Korea",2024,"East Asia and Pacific",368077993.122002,368226375.071733,368188554.718859,368274974.929441
"70495","Republic of Korea",2025,"East Asia and Pacific",366057481.172506,366217625.235764,366177435.721896,366269002.982494
"70518","Republic of Korea",2026,"East Asia and Pacific",363713512.989211,363877169.97708,363836589.318688,363928819.356606
"70541","Republic of Korea",2027,"East Asia and Pacific",361212321.51444,361374933.497153,361334966.637568,361425668.992635
"70564","Republic of Korea",2028,"East Asia and Pacific",358759040.765336,358918386.500231,358879444.019919,358967766.727313
"70587","Republic of Korea",2029,"East Asia and Pacific",355831193.187481,355985949.765685,355948239.855772,356033756.164852
"70610","Republic of Korea",2030,"East Asia and Pacific",352728378.435178,352878447.893268,352841931.381601,352924743.201872
"70633","Republic of Korea",2031,"East Asia and Pacific",349548264.730401,349693434.964775,349658151.965972,349738169.254185
"70656","Republic of Korea",2032,"East Asia and Pacific",346306002.042151,346446409.12132,346412321.774462,346489628.675102
"70679","Republic of Korea",2033,"East Asia and Pacific",343003865.973013,343139627.693546,343106707.846288,343181365.60449
"70702","Republic of Korea",2034,"East Asia and Pacific",339343530.025105,339474313.543481,339442641.76031,339514467.992586
"70725","Republic of Korea",2035,"East Asia and Pacific",335410546.224806,335536470.511841,335506009.793606,335575084.455481
"70748","Republic of Korea",2036,"East Asia and Pacific",331617165.87838,331738501.483747,331709185.314349,331775657.420847
"70771","Republic of Korea",2037,"East Asia and Pacific",327906031.607196,328022888.96432,327994691.019829,328058621.003135
"70794","Republic of Korea",2038,"East Asia and Pacific",324321296.265989,324434013.776888,324406848.135479,324468429.907111
"70817","Republic of Korea",2039,"East Asia and Pacific",320714041.334282,320822725.74882,320796569.00954,320855858.95996
"70840","Republic of Korea",2040,"East Asia and Pacific",316875077.492873,316979823.897468,316954651.375633,317011709.128482
"70863","Republic of Korea",2041,"East Asia and Pacific",313225574.25204,313326768.488582,313302482.184194,313357529.876194
"70886","Republic of Korea",2042,"East Asia and Pacific",309522292.805808,309620133.582008,309596684.570715,309649833.091212
"70909","Republic of Korea",2043,"East Asia and Pacific",305381861.453821,305476368.316575,305453752.499398,305505011.950521
"70932","Republic of Korea",2044,"East Asia and Pacific",301203621.487985,301294909.583,301273099.381836,301322531.198179
"70955","Republic of Korea",2045,"East Asia and Pacific",296747145.105244,296828987.402367,296810254.939609,296852755.515802
"70978","Republic of Korea",2046,"East Asia and Pacific",291947993.005179,292032565.435657,292012434.086211,292058056.898072
"71001","Republic of Korea",2047,"East Asia and Pacific",286935878.843963,287017158.846713,286997845.486162,287041611.199529
"71024","Republic of Korea",2048,"East Asia and Pacific",281590668.278006,281668711.32593,281650197.354373,281692147.311115
"71047","Republic of Korea",2049,"East Asia and Pacific",276384110.237341,276459155.859159,276441379.212017,276481653.683718
"71070","Republic of Korea",2050,"East Asia and Pacific",271178502.80018,271250761.716251,271233667.875637,271272390.181759
"71093","Republic of Moldova",2021,"Europe and central Asia",19127742.2498653,19127742.2498653,19127742.2498653,19127742.2498653
"71116","Republic of Moldova",2022,"Europe and central Asia",19095802.0186518,19098743.6143992,19098283.7501299,19099256.6261372
"71139","Republic of Moldova",2023,"Europe and central Asia",21977459.9855278,21982342.9763328,21981603.0647634,21983160.5132697
"71162","Republic of Moldova",2024,"Europe and central Asia",21439551.8333111,21445302.0571704,21444450.1049031,21446237.7809599
"71185","Republic of Moldova",2025,"Europe and central Asia",21071222.5363389,21077420.9046462,21076516.1415955,21078413.1979135
"71208","Republic of Moldova",2026,"Europe and central Asia",20857410.0239155,20863843.1732698,20862911.294217,20864866.5206466
"71231","Republic of Moldova",2027,"Europe and central Asia",20860715.7768878,20867299.3582347,20866347.2988225,20868347.0693938
"71254","Republic of Moldova",2028,"Europe and central Asia",20958023.402436,20964719.217797,20963748.8390874,20965789.6522772
"71277","Republic of Moldova",2029,"Europe and central Asia",21108772.2274624,21115564.7555383,21114576.7059948,21116657.2574572
"71300","Republic of Moldova",2030,"Europe and central Asia",21264779.7872536,21271663.094759,21270657.8009237,21272776.7501964
"71323","Republic of Moldova",2031,"Europe and central Asia",21408792.9606554,21415765.9428761,21414743.6413905,21416900.2796447
"71346","Republic of Moldova",2032,"Europe and central Asia",21526310.8599155,21533367.9526163,21532329.6400189,21534521.680839
"71369","Republic of Moldova",2033,"Europe and central Asia",21620349.6424302,21627492.4344139,21626438.209041,21628665.2552538
"71392","Republic of Moldova",2034,"Europe and central Asia",21706205.3704804,21713443.6086371,21712372.2525785,21714636.647542
"71415","Republic of Moldova",2035,"Europe and central Asia",21779852.8862033,21787193.499534,21786104.142189,21788407.4549863
"71438","Republic of Moldova",2036,"Europe and central Asia",21825151.0588387,21832590.3762992,21831483.5625128,21833824.5146917
"71461","Republic of Moldova",2037,"Europe and central Asia",21838733.8706212,21846258.9968682,21845136.6834515,21847511.0695487
"71484","Republic of Moldova",2038,"Europe and central Asia",21822329.6606999,21829927.3084111,21828791.5539858,21831195.0063415
"71507","Republic of Moldova",2039,"Europe and central Asia",21802901.7820328,21810576.6668051,21809426.8011677,21811811.2481593
"71530","Republic of Moldova",2040,"Europe and central Asia",21766808.9327554,21774550.5622393,21773388.2533771,21775803.2798889
"71553","Republic of Moldova",2041,"Europe and central Asia",21710366.2864062,21718173.5031758,21716998.9520882,21719443.8035567
"71576","Republic of Moldova",2042,"Europe and central Asia",21639045.5849564,21646920.7626826,21645733.6457123,21648208.7351741
"71599","Republic of Moldova",2043,"Europe and central Asia",21538589.4787987,21546533.4948167,21545333.6771562,21547839.0847931
"71622","Republic of Moldova",2044,"Europe and central Asia",21435989.1112388,21444006.385024,21442793.2042606,21445330.1537536
"71645","Republic of Moldova",2045,"Europe and central Asia",21326169.9760762,21334255.7761598,21333029.9987887,21335596.7106738
"71668","Republic of Moldova",2046,"Europe and central Asia",21207225.9715887,21215377.6609135,21214139.7191057,21216735.184039
"71691","Republic of Moldova",2047,"Europe and central Asia",21084552.5280375,21092768.6748413,21091518.8136329,21094142.4193704
"71714","Republic of Moldova",2048,"Europe and central Asia",20952345.7182291,20960618.7628992,20959358.19854,20962007.182397
"71737","Republic of Moldova",2049,"Europe and central Asia",20834863.5003808,20843182.3835471,20841912.883482,20844583.3242745
"71760","Republic of Moldova",2050,"Europe and central Asia",20725642.2108101,20733997.829287,20732720.897593,20735409.5243419
"71783","Romania",2021,"Europe and central Asia",122044311.101717,122044311.101717,122044311.101717,122044311.101717
"71806","Romania",2022,"Europe and central Asia",121724783.67814,121734719.985886,121733158.710811,121736400.11326
"71829","Romania",2023,"Europe and central Asia",126924877.845538,126940365.528031,126938032.833578,126942803.602119
"71852","Romania",2024,"Europe and central Asia",124765089.176969,124783289.963554,124780637.977924,124786013.510609
"71875","Romania",2025,"Europe and central Asia",123268522.79047,123288219.879252,123285412.906732,123291077.668295
"71898","Romania",2026,"Europe and central Asia",122286480.506848,122307140.933201,122304231.183943,122310094.55619
"71921","Romania",2027,"Europe and central Asia",121653967.422017,121675319.205695,121672328.638645,121678352.362613
"71944","Romania",2028,"Europe and central Asia",120576004.090617,120597742.125296,120594704.669368,120600824.527631
"71967","Romania",2029,"Europe and central Asia",119422659.651978,119444651.580431,119441581.239473,119447771.390781
"71990","Romania",2030,"Europe and central Asia",118383831.261194,118406161.394226,118403044.488179,118409332.845283
"72013","Romania",2031,"Europe and central Asia",117428014.02844,117450714.09483,117447545.06711,117453942.755014
"72036","Romania",2032,"Europe and central Asia",116424273.357363,116447277.337192,116444065.138456,116450553.22235
"72059","Romania",2033,"Europe and central Asia",115207166.612082,115230181.362513,115226969.143419,115233455.996947
"72082","Romania",2034,"Europe and central Asia",113996471.786208,114019384.592245,114016188.900324,114022639.79771
"72105","Romania",2035,"Europe and central Asia",112693885.503374,112716762.403009,112713572.712664,112720011.456014
"72128","Romania",2036,"Europe and central Asia",111341234.933749,111364101.425343,111360913.426134,111367349.956129
"72151","Romania",2037,"Europe and central Asia",110064277.892177,110087121.01284,110083936.006872,110090368.38423
"72174","Romania",2038,"Europe and central Asia",108875514.982486,108898340.455816,108895157.597247,108901587.545898
"72197","Romania",2039,"Europe and central Asia",107780699.128399,107803500.893976,107800321.268696,107806746.146893
"72220","Romania",2040,"Europe and central Asia",106579097.430607,106601818.587799,106598650.552351,106605052.673388
"72243","Romania",2041,"Europe and central Asia",105331452.655189,105354038.08627,105350889.344186,105357253.365333
"72266","Romania",2042,"Europe and central Asia",104203881.072319,104226291.788516,104223168.164786,104229481.824013
"72289","Romania",2043,"Europe and central Asia",103188858.272018,103211159.630097,103208052.234763,103214332.734946
"72312","Romania",2044,"Europe and central Asia",102295304.732754,102317553.155502,102314454.465836,102320716.434019
"72335","Romania",2045,"Europe and central Asia",101291987.488899,101314137.969151,101311053.956216,101317286.160303
"72358","Romania",2046,"Europe and central Asia",100273130.410171,100295107.45755,100292048.513858,100298230.570449
"72381","Romania",2047,"Europe and central Asia",99407018.416602,99428799.7951485,99425769.0047503,99431894.9323435
"72404","Romania",2048,"Europe and central Asia",98490129.7220398,98511727.3905849,98508722.1523284,98514799.0464995
"72427","Romania",2049,"Europe and central Asia",97623624.8245383,97645086.2705863,97642099.6832343,97648141.9737436
"72450","Romania",2050,"Europe and central Asia",96757461.8882217,96778788.7717987,96775821.0080799,96781827.3484893
"72473","Russian Federation",2021,"Europe and central Asia",1085658235.81973,1085658235.81973,1085658235.81973,1085658235.81973
"72496","Russian Federation",2022,"Europe and central Asia",1083737209.96021,1083836993.34885,1083830866.75129,1083842688.1374
"72519","Russian Federation",2023,"Europe and central Asia",1087758343.05002,1087912009.00262,1087903198.70668,1087919696.79942
"72542","Russian Federation",2024,"Europe and central Asia",1086610471.7669,1086793440.65557,1086783514.3403,1086801656.4274
"72565","Russian Federation",2025,"Europe and central Asia",1085285004.4831,1085484061.28184,1085473667.12221,1085492349.07099
"72588","Russian Federation",2026,"Europe and central Asia",1082745406.85861,1082953443.40658,1082942830.0201,1082961731.52953
"72611","Russian Federation",2027,"Europe and central Asia",1080553889.06708,1080767236.80692,1080756481.25973,1080775574.77051
"72634","Russian Federation",2028,"Europe and central Asia",1078372384.87525,1078589423.59591,1078578542.25393,1078597856.65065
"72657","Russian Federation",2029,"Europe and central Asia",1075327038.44316,1075546797.91276,1075535801.04636,1075555340.14623
"72680","Russian Federation",2030,"Europe and central Asia",1071584584.07246,1071806523.79514,1071795413.07325,1071815174.47907
"72703","Russian Federation",2031,"Europe and central Asia",1065401683.46534,1065625422.52452,1065614206.72801,1065634176.17265
"72726","Russian Federation",2032,"Europe and central Asia",1059346430.92455,1059571707.90565,1059560397.33041,1059580553.65753
"72749","Russian Federation",2033,"Europe and central Asia",1052843856.01721,1053070561.52249,1053059161.75555,1053079499.3955
"72772","Russian Federation",2034,"Europe and central Asia",1045561226.73095,1045789244.2175,1045777757.61433,1045798275.94578
"72795","Russian Federation",2035,"Europe and central Asia",1037746069.84044,1037975061.97797,1037963501.88228,1037984177.74235
"72818","Russian Federation",2036,"Europe and central Asia",1027643693.75433,1027873180.07008,1027861567.03929,1027882363.6972
"72841","Russian Federation",2037,"Europe and central Asia",1018744448.86957,1018974311.94219,1018962645.57768,1018983566.42862
"72864","Russian Federation",2038,"Europe and central Asia",1009706610.40465,1009936638.36822,1009924921.13939,1009945960.86719
"72887","Russian Federation",2039,"Europe and central Asia",1000177269.55993,1000407202.27841,1000395437.83045,1000416588.706
"72910","Russian Federation",2040,"Europe and central Asia",990134823.26017,990364312.790946,990352516.956141,990373749.910768
"72933","Russian Federation",2041,"Europe and central Asia",978605372.432627,978833928.896366,978822122.4605,978843400.888144
"72956","Russian Federation",2042,"Europe and central Asia",968708084.283941,968935756.037127,968923931.640257,968945262.829191
"72979","Russian Federation",2043,"Europe and central Asia",958796464.292302,959023129.162569,959011285.389318,959032668.075397
"73002","Russian Federation",2044,"Europe and central Asia",949112672.113919,949337857.856558,949326015.178706,949347407.887636
"73025","Russian Federation",2045,"Europe and central Asia",939777462.530959,940001271.315876,939989423.620618,940010835.963982
"73048","Russian Federation",2046,"Europe and central Asia",929329884.799997,929551715.929747,929539895.178289,929561266.026457
"73071","Russian Federation",2047,"Europe and central Asia",921100327.317006,921320488.650854,921308676.058591,921330039.009604
"73094","Russian Federation",2048,"Europe and central Asia",913651122.539402,913869507.356138,913857712.723316,913879045.19975
"73117","Russian Federation",2049,"Europe and central Asia",907225393.677207,907441907.525835,907430142.401199,907451418.764597
"73140","Russian Federation",2050,"Europe and central Asia",901062535.856827,901277397.534983,901265653.067224,901286887.046138
"73163","Rwanda",2021,"Sub-Saharan Africa",29368549.5139018,29368549.5139018,29368549.5139018,29368549.5139018
"73186","Rwanda",2022,"Sub-Saharan Africa",28714295.1642228,28716075.4314874,28715190.6896784,28717627.9505129
"73209","Rwanda",2023,"Sub-Saharan Africa",27958332.0715217,27961083.2440307,27959731.1847419,27963449.083807
"73232","Rwanda",2024,"Sub-Saharan Africa",27125462.7298279,27128715.8102198,27127133.1514386,27131473.2417299
"73255","Rwanda",2025,"Sub-Saharan Africa",26238593.1158439,26242120.4598288,26240418.5285167,26245066.8182351
"73278","Rwanda",2026,"Sub-Saharan Africa",25291514.3388866,25295171.2715626,25293416.9327542,25298189.5517637
"73301","Rwanda",2027,"Sub-Saharan Africa",24349893.8756615,24353594.1419477,24351825.0549493,24356620.7527807
"73324","Rwanda",2028,"Sub-Saharan Africa",23450658.8087317,23454322.4909788,23452573.8540733,23457305.6744088
"73347","Rwanda",2029,"Sub-Saharan Africa",22494857.5363702,22498436.1781164,22496729.4737433,22501345.6523714
"73370","Rwanda",2030,"Sub-Saharan Africa",21514514.6814985,21517991.043643,21516333.5135315,21520817.8271367
"73393","Rwanda",2031,"Sub-Saharan Africa",20457214.144396,20460557.637084,20458963.4252434,20463281.1139566
"73416","Rwanda",2032,"Sub-Saharan Africa",19333713.2178479,19336917.302803,19335388.8878066,19339534.9093687
"73439","Rwanda",2033,"Sub-Saharan Africa",18270612.3045983,18273702.4315086,18272227.4293312,18276233.8778856
"73462","Rwanda",2034,"Sub-Saharan Africa",17345084.0481725,17348085.2153434,17346652.2947004,17350546.694563
"73485","Rwanda",2035,"Sub-Saharan Africa",16553459.0611043,16556375.7938296,16554983.4356282,16558768.9263122
"73508","Rwanda",2036,"Sub-Saharan Africa",15901632.3305954,15904460.7673294,15903111.4153238,15906781.0214083
"73531","Rwanda",2037,"Sub-Saharan Africa",15592485.4265482,15595225.5566844,15593919.9824169,15597470.4937684
"73554","Rwanda",2038,"Sub-Saharan Africa",15335246.7945454,15337885.9361664,15336630.7523788,15340043.4070435
"73577","Rwanda",2039,"Sub-Saharan Africa",15047209.6184229,15049734.0047481,15048536.1236504,15051791.7350021
"73600","Rwanda",2040,"Sub-Saharan Africa",14726814.1147604,14729212.0720176,14728077.3066276,14731159.7673589
"73623","Rwanda",2041,"Sub-Saharan Africa",14406332.801087,14408633.7020446,14407547.0904658,14410498.4470472
"73646","Rwanda",2042,"Sub-Saharan Africa",14080878.9090721,14083097.1712652,14082051.3837307,14084892.2730742
"73669","Rwanda",2043,"Sub-Saharan Africa",13738393.949313,13740526.2483966,13739522.950924,13742248.6961173
"73692","Rwanda",2044,"Sub-Saharan Africa",13377474.4915482,13379517.1655295,13378558.1655815,13381163.6085842
"73715","Rwanda",2045,"Sub-Saharan Africa",12991861.081866,12993809.3609919,12992896.9887599,12995375.5722791
"73738","Rwanda",2046,"Sub-Saharan Africa",12576971.1368265,12578818.2501926,12577955.8188708,12580298.2315824
"73761","Rwanda",2047,"Sub-Saharan Africa",12191855.2204606,12193639.4285078,12192807.0560092,12195068.2034295
"73784","Rwanda",2048,"Sub-Saharan Africa",11790679.2481229,11792403.3562657,11791599.4369931,11793783.710335
"73807","Rwanda",2049,"Sub-Saharan Africa",11360134.2134918,11361791.0278371,11361019.0733483,11363116.6060939
"73830","Rwanda",2050,"Sub-Saharan Africa",10895273.8150448,10896855.2215581,10896119.1808581,10898118.9079367
"73853","Saudi Arabia",2021,"Middle East and north Africa",164914422.785089,164914422.785089,164914422.785089,164914422.785089
"73876","Saudi Arabia",2022,"Middle East and north Africa",165456910.059221,165487007.212269,165474904.110928,165502729.946295
"73899","Saudi Arabia",2023,"Middle East and north Africa",166565772.396903,166614984.986616,166595197.042281,166640453.334963
"73922","Saudi Arabia",2024,"Middle East and north Africa",167310236.087078,167372032.820078,167347267.154281,167403670.662746
"73945","Saudi Arabia",2025,"Middle East and north Africa",167751198.170328,167821694.473582,167793568.407485,167857379.760868
"73968","Saudi Arabia",2026,"Middle East and north Africa",167876848.698276,167953677.382129,167923178.905483,167992188.608371
"73991","Saudi Arabia",2027,"Middle East and north Africa",167857955.374344,167939713.422153,167907380.513061,167980414.374639
"74014","Saudi Arabia",2028,"Middle East and north Africa",167740275.781539,167826199.986903,167792312.034746,167868791.759092
"74037","Saudi Arabia",2029,"Middle East and north Africa",167411585.415519,167501253.82324,167465957.657321,167545583.253017
"74060","Saudi Arabia",2030,"Middle East and north Africa",166911446.559994,167004622.872824,166968003.987863,167050598.211283
"74083","Saudi Arabia",2031,"Middle East and north Africa",166249375.725813,166345834.30742,166307980.793671,166393354.27251
"74106","Saudi Arabia",2032,"Middle East and north Africa",165640328.343154,165739833.480464,165700839.803868,165788782.460107
"74129","Saudi Arabia",2033,"Middle East and north Africa",165085705.907218,165187985.51294,165147959.554627,165238230.173981
"74152","Saudi Arabia",2034,"Middle East and north Africa",164428894.700556,164533580.507078,164492666.063145,164584942.291003
"74175","Saudi Arabia",2035,"Middle East and north Africa",163762346.81315,163869117.399017,163827434.957696,163921448.046153
"74198","Saudi Arabia",2036,"Middle East and north Africa",163112394.314544,163220884.563998,163178571.753616,163274013.527601
"74221","Saudi Arabia",2037,"Middle East and north Africa",162610066.4636,162719928.621395,162677117.702846,162773691.934528
"74244","Saudi Arabia",2038,"Middle East and north Africa",162256713.535645,162367628.152744,162324439.242093,162421875.564703
"74267","Saudi Arabia",2039,"Middle East and north Africa",161976403.988794,162088084.631644,162044623.978904,162142681.227989
"74290","Saudi Arabia",2040,"Middle East and north Africa",161767050.917376,161879274.901419,161835622.648594,161934117.606393
"74313","Saudi Arabia",2041,"Middle East and north Africa",161664495.129443,161777061.245145,161733290.110711,161832055.807323
"74336","Saudi Arabia",2042,"Middle East and north Africa",161697644.333449,161810469.065452,161766603.743457,161865585.819781
"74359","Saudi Arabia",2043,"Middle East and north Africa",161974632.974514,162087728.035921,162043758.418073,162142982.251408
"74382","Saudi Arabia",2044,"Middle East and north Africa",162466662.850973,162580104.294392,162535999.511606,162635537.250454
"74405","Saudi Arabia",2045,"Middle East and north Africa",163140754.404527,163254778.206989,163210448.055671,163310503.649242
"74428","Saudi Arabia",2046,"Middle East and north Africa",164037131.868554,164152011.915169,164107351.185379,164208165.698722
"74451","Saudi Arabia",2047,"Middle East and north Africa",164964837.73379,165080920.024222,165035787.273156,165137273.396533
"74474","Saudi Arabia",2048,"Middle East and north Africa",165997344.850301,166114928.888852,166069200.131138,166171600.35155
"74497","Saudi Arabia",2049,"Middle East and north Africa",167126514.21614,167245756.968608,167199366.627309,167302806.616765
"74520","Saudi Arabia",2050,"Middle East and north Africa",168276782.812018,168397849.62294,168350730.916865,168455332.560042
"74543","Senegal",2021,"Sub-Saharan Africa",29071993.0537284,29071993.0537284,29071993.0537284,29071993.0537284
"74566","Senegal",2022,"Sub-Saharan Africa",29839704.5785617,29843166.0172276,29841837.1827946,29845111.4690888
"74589","Senegal",2023,"Sub-Saharan Africa",30588407.3405668,30594138.3052328,30591961.2359306,30597315.0748369
"74612","Senegal",2024,"Sub-Saharan Africa",31357668.6079113,31364953.7288276,31362206.9920895,31368944.9460643
"74635","Senegal",2025,"Sub-Saharan Africa",32146923.6345039,32155319.4658557,32152168.4349025,32159881.7326842
"74658","Senegal",2026,"Sub-Saharan Africa",32945603.7992655,32954839.180925,32951380.7317622,32959833.9076983
"74681","Senegal",2027,"Sub-Saharan Africa",33754095.3652415,33763996.8816073,33760291.274988,33769339.9651855
"74704","Senegal",2028,"Sub-Saharan Africa",34569220.0078829,34579685.3480628,34575768.1429999,34585327.7699446
"74727","Senegal",2029,"Sub-Saharan Africa",35397855.8860767,35408830.1234212,35404721.0274446,35414745.0533954
"74750","Senegal",2030,"Sub-Saharan Africa",36244969.4085208,36256426.3347762,36252135.5611408,36262600.2269365
