"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level","tc_share","he_pc","pop","tc"
"2223","Mauritius",2023,"Sub-Saharan Africa",6635434.65205706,6640705.36781148,6640027.63632268,6641441.10667256,14.2908462603769,30253378018.1114,90758327066.589,0.42614,19.2934423327863,5.8957206509872,1545.71952152189,1299804,118452834.811932
"2224","Mauritius",2024,"Sub-Saharan Africa",6668797.60322414,6675145.03032956,6674328.14303672,6676028.29281514,14.2908462603769,31403006382.7996,90543874454.3985,0.42614,20.0109847808146,6.01363506400696,1607.61659171888,1301310,125805699.386241
"2225","Mauritius",2025,"Sub-Saharan Africa",6706073.52073247,6713033.88026262,6712137.50262633,6713999.39802368,14.2908462603769,32480443531.7935,90504436094.9808,0.42614,20.6536196769341,6.13390776528707,1671.99227931419,1302646,133597373.229031
"2226","Mauritius",2026,"Sub-Saharan Africa",6740218.69692908,6747542.26796942,6746598.15891475,6748556.34965434,14.2908462603769,33599070007.0285,90620944540.0489,0.42614,21.3030078722872,6.25658592059284,1738.94583850819,1303774,141848838.717733
"2227","Mauritius",2027,"Sub-Saharan Africa",6770854.2307509,6778416.30856891,6777440.41239475,6779463.51527958,14.2908462603769,34717919038.2626,90891488752.6673,0.42614,21.9323489492926,6.38171763900468,1808.58049805427,1304625,150577861.423458
"2228","Mauritius",2028,"Sub-Saharan Africa",6802498.33828177,6810232.27521466,6809233.13514415,6811304.22478006,14.2908462603769,35874025742.2368,91308398749.5942,0.42614,22.5583899086001,6.50935199178479,1881.00362041656,1305185,159808347.965751
"2229","Mauritius",2029,"Sub-Saharan Africa",6826504.5956549,6834376.08351541,6833358.1025288,6835468.22356168,14.2908462603769,37191900102.4477,91869680678.3456,0.42614,23.2700364428189,6.63953903162048,1956.32686730102,1305561,169580736.051603
"2230","Mauritius",2030,"Sub-Saharan Africa",6850376.72406647,6858375.04365607,6857339.87700269,6859485.69767794,14.2908462603769,38558188121.1028,92591233909.382,0.42614,23.9811206075813,6.77232981225288,2034.66637181498,1305576,179900953.574947
"2231","Mauritius",2031,"Sub-Saharan Africa",6869340.1671863,6877465.32009633,6876413.23776062,6878593.96838258,14.2908462603769,39974668330.6591,93471963599.0866,0.42614,24.6982790085022,6.90777640849795,2116.14291752082,1305273,190802746.409712
"2232","Mauritius",2032,"Sub-Saharan Africa",6884670.35359752,6892930.8577456,6891861.05811606,6894078.23008667,14.2908462603769,41443184600.0469,94511083813.3624,0.42614,25.4195037226535,7.04593193666788,2200.88212465957,1304596,202307167.392063
"2233","Mauritius",2033,"Sub-Saharan Africa",6900164.80376947,6908576.43221907,6907487.1276274,6909744.35538433,14.2908462603769,42965648534.8817,95708111419.2911,0.42614,26.1386137995917,7.18685057540126,2289.01464383175,1303593,214451558.198744
"2234","Mauritius",2034,"Sub-Saharan Africa",6903351.80264316,6911923.98278559,6910814.32314848,6913113.45846111,14.2908462603769,44544041965.8506,97062860625.2204,0.42614,26.875856121742,7.33058758690928,2380.67635743403,1302218,227259915.165679
"2235","Mauritius",2035,"Sub-Saharan Africa",6902537.49104902,6911281.16852405,6910149.86581694,6912493.70995938,14.2908462603769,46180419528.5126,98575438149.4568,0.42614,27.618402814791,7.47719933864747,2476.00858916215,1300510,240771346.619698
"2236","Mauritius",2036,"Sub-Saharan Africa",6895900.18516925,6904823.65616675,6903669.88599969,6906060.44080195,14.2908462603769,47876911337.8708,100246238999.201,0.42614,28.3697845571465,7.62674332542041,2575.15832190333,1298393,255005314.115498
"2237","Mauritius",2037,"Sub-Saharan Africa",6886929.24436327,6896036.37025816,6894859.74133252,6897297.97973923,14.2908462603769,49635725761.1984,102075942842.753,0.42614,29.124424730322,7.77927819192882,2678.27842435392,1295885,269998584.94895
"2238","Mauritius",2038,"Sub-Saharan Africa",6876863.27740277,6886157.82205196,6884957.89085964,6887445.04678623,14.2908462603769,51459152292.7273,104065510959.37,0.42614,29.8803303459518,7.93486375576739,2785.5278867118,1293000,285789000.597508
"2239","Mauritius",2039,"Sub-Saharan Africa",6856236.45360111,6865701.55311568,6864480.47233781,6867012.25670559,14.2908462603769,53349564533.942,106216183752.449,0.42614,30.6557178484912,8.09356103088274,2897.07206580693,1289727,302410409.494873
"2240","Mauritius",2040,"Sub-Saharan Africa",6831462.023788,6841092.23936768,6839850.45420212,6842425.87610014,14.2908462603769,55309423283.3581,108529478812.952,0.42614,31.4398211293947,8.25543225150041,3013.08294004784,1286045,319894718.181091
"2241","Mauritius",2041,"Sub-Saharan Africa",6799675.23136572,6809454.30116472,6808193.78087946,6810808.67254907,14.2908462603769,57341279739.8074,111007189521.231,0.42614,32.2393061162516,8.4205408965304,3133.73937457734,1281969,338283166.60179
"2242","Mauritius",2042,"Sub-Saharan Africa",6763921.99356741,6773563.90593425,6772332.98679737,6774888.36918006,14.2908462603769,59447778823.3993,113651384176.518,0.42614,33.0493323892908,8.58895171446103,3259.2273970462,1277461,357604087.194162
"2243","Mauritius",2043,"Sub-Saharan Africa",6722444.52048846,6732185.70833833,6730941.550937,6733524.73847295,14.2908462603769,61631662618.482,116464405644.553,0.42614,33.8747261630279,8.76073074875025,3389.74048442979,1272543,377902051.523184
"2244","Mauritius",2044,"Sub-Saharan Africa",6674111.78510937,6683939.59104363,6682683.57461238,6685291.43152026,14.2908462603769,63895773943.0842,119448871514.846,0.42614,34.7194955884041,8.93594536372526,3525.4798613303,1267242,399225525.452635
"2245","Mauritius",2045,"Sub-Saharan Africa",6617242.88002846,6627173.40825156,6625903.57647287,6628540.28643299,14.2908462603769,66243060049.4852,122607674760.188,0.42614,35.5893712192093,9.11466427099973,3666.65481022399,1261632,421641547.416072
"2246","Mauritius",2046,"Sub-Saharan Africa",6559670.45209008,6569709.81724717,6568425.58019191,6571092.22582954,14.2908462603769,68676576460.7294,125943984892.02,0.42614,36.4682322948516,9.29695755641975,3813.48299413222,1255696,445191817.084314
"2247","Mauritius",2047,"Sub-Saharan Africa",6503433.22902815,6513585.04282771,6512286.21681951,6514983.24355891,14.2908462603769,71199490948.0796,129461249606.312,0.42614,37.3518160351674,9.48289670754814,3966.19079221348,1249497,469948036.845008
"2248","Mauritius",2048,"Sub-Saharan Africa",6443035.722659,6453318.12272162,6452002.90488473,6454734.11689198,14.2908462603769,73815087654.5867,133163196915.557,0.42614,38.2542923883897,9.67255464169912,4125.01364879394,1243099,495989289.978041
"2249","Mauritius",2049,"Sub-Saharan Africa",6382666.13180217,6393074.73499619,6391744.09655685,6394507.63258929,14.2908462603769,76526771370.1439,137053837763.459,0.42614,39.1663769749175,9.86600573453309,4290.19643637466,1236490,523370391.477181
"2250","Mauritius",2050,"Sub-Saharan Africa",6316969.92537675,6327505.26903782,6326159.57169249,6328954.86447633,14.2908462603769,79338071963.5896,141137469119.823,0.42614,40.1032041801488,10.0633258492238,4461.99383317515,1229681,552157484.961524
"2251","Mexico",2021,"Latin America and Caribbean",555247980.902143,555247980.902143,555247980.902143,555247980.902143,19.1372436548323,2.49e+12,10264806939721.3,0.36026,8.35658650527697,3.29141552471027,1190.110028,126386142,4950730492.37362
"2252","Mexico",2022,"Latin America and Caribbean",561793050.280943,561965649.875802,561945641.918104,561988491.176327,19.1372436548323,2587060200000,10228083959740.5,0.36026,8.66559442446484,3.35634916244792,1202.86411322398,127024134,5128258933.43762
"2253","Mexico",2023,"Latin America and Caribbean",569790081.425767,570061782.854556,570031505.383268,570096167.944899,19.1372436548323,2669251102554,10211771775724.7,0.36026,8.9045760731143,3.4225638226752,1215.75488050767,127984117,5325417407.802
"2254","Mexico",2024,"Latin America and Caribbean",577561628.813039,577890606.206171,577855141.914896,577930707.610878,19.1372436548323,2726373076148.66,10212004274193.5,0.36026,9.05072158796304,3.49008477763428,1228.78379463549,128927016,5529111943.1421
"2255","Mexico",2025,"Latin America and Caribbean",585129891.612089,585493481.540726,585455210.969405,585536661.418254,19.1372436548323,2766232650521.95,10223156719006.2,0.36026,9.13369437032513,3.5589377981427,1241.95233608957,129849919,5739406819.22724
"2256","Mexico",2026,"Latin America and Caribbean",592441358.266729,592827722.710555,592787648.668448,592872901.035476,19.1372436548323,2815554578680.76,10241379565445.8,0.36026,9.24451235430856,3.6291491634293,1255.26200121796,130752863,5956489876.80918
"2257","Mexico",2027,"Latin America and Caribbean",599428646.990064,599831865.460499,599790332.448642,599878695.50409,19.1372436548323,2871246248247.06,10268130127130.4,0.36026,9.37197768730264,3.70074567116432,1268.71430240465,131635235,6180523024.57082
"2258","Mexico",2028,"Latin America and Caribbean",606196854.393016,606614009.393579,606571118.179109,606662395.208262,19.1372436548323,2930336496035.98,10304201011231.2,0.36026,9.50489465406621,3.77375464768716,1282.31076824147,132487107,6411218334.85175
"2259","Mexico",2029,"Latin America and Caribbean",612738408.511497,613168144.567116,613123915.292926,613218064.355543,19.1372436548323,2968611177364.78,10349776595822.5,0.36026,9.56483862227995,3.8482039584363,1296.05294370173,133320604,6649333218.60769
"2260","Mexico",2030,"Latin America and Caribbean",619038699.913561,619480516.295385,619434954.798441,619531958.565191,19.1372436548323,3007385784634.79,10400398120208.2,0.36026,9.62403832499044,3.92412201858451,1309.94239031579,134137899,6895189385.1013
"2261","Mexico",2031,"Latin America and Caribbean",625054018.579823,625507651.487227,625460772.634592,625560594.899686,19.1372436548323,3046666847644.24,10455908959444.2,0.36026,9.68280523014353,4.00153780388425,1323.98068634853,134930315,7148552454.28146
"2262","Mexico",2032,"Latin America and Caribbean",630697461.039656,631162805.771821,631114622.545786,631217232.555193,19.1372436548323,3086460981480.53,10516161569456.6,0.36026,9.74168967227286,4.08048086172674,1338.16942697866,135706171,7410065477.20197
"2263","Mexico",2033,"Latin America and Caribbean",636074760.049776,636551831.146062,636502344.797824,636607739.098727,19.1372436548323,3126774887634.23,10581017049321.1,0.36026,9.8001697143153,4.16098132241958,1352.51022447996,136456963,7679483729.75291
"2264","Mexico",2034,"Latin America and Caribbean",641172140.013054,641660941.933736,641610153.261283,641718330.143314,19.1372436548323,3167615355127.64,10650344725639.7,0.36026,9.85839291797576,4.24306991068646,1367.00470840454,137175782,7956602145.29177
"2265","Mexico",2035,"Latin America and Caribbean",645966571.344636,646467260.628327,646415151.018335,646526150.972875,19.1372436548323,3208989261658.08,10724021757916.4,0.36026,9.9165582449491,4.32677795739391,1381.65452576796,137871682,8242124044.41917
"2266","Mexico",2036,"Latin America and Caribbean",650489699.393967,651002352.83312,650948911.878572,651062757.835263,19.1372436548323,3250903574756.14,10801932763881.4,0.36026,9.97456265605845,4.41213741150944,1396.46134123641,138530163,8535368825.28975
"2267","Mexico",2037,"Latin America and Caribbean",654553053.871573,655077651.746552,655022877.612402,655139573.867587,19.1372436548323,3293365352959.01,10883969463772.1,0.36026,10.0335195849098,4.4991808522956,1411.42683731585,139158446,8836929535.45546
"2268","Mexico",2038,"Latin America and Caribbean",658234351.837397,658771027.721066,658714902.687847,658834487.90258,19.1372436548323,3336381746999.2,10970030342623.1,0.36026,10.0930727950546,4.58794150174439,1426.55271454318,139752145,9146694602.83325
"2269","Mexico",2039,"Latin America and Caribbean",661518814.847859,662067713.736203,662010219.461901,662132733.410784,19.1372436548323,3379960001008.72,11060020329670.5,0.36026,10.1533793340936,4.67845323725734,1441.84069167952,140305539,9464428342.90286
"2270","Mexico",2040,"Latin America and Caribbean",664384120.019059,664945437.851197,664886548.052618,665012047.516411,19.1372436548323,3424107453739.05,11153850494015.9,0.36026,10.2146402250085,4.77075060457541,1457.29250590547,140817497,9790166235.62889
"2271","Mexico",2041,"Latin America and Caribbean",666978612.65387,667552455.047153,667492154.161949,667620673.230885,19.1372436548323,3468831539796.99,11251437755740.4,0.36026,10.2761121019874,4.86486883096419,1472.90991301851,141292846,10124357992.3356
"2272","Mexico",2042,"Latin America and Caribbean",668988423.863106,669574726.2835,669513017.227409,669644550.314683,19.1372436548323,3514139790896.7,11352704611700,0.36026,10.339617601576,4.96084383865903,1488.69468763255,141726854,10466785924.8093
"2273","Mexico",2043,"Latin America and Caribbean",670563206.004822,671162143.196821,671099001.096879,671233601.709885,19.1372436548323,3560039837128.04,11457578875270.3,0.36026,10.4044139049005,5.05871225857568,1504.64862337954,142123819,10817874486.7663
"2274","Mexico",2044,"Latin America and Caribbean",671648267.93877,672259935.945447,672195345.568804,672333046.982874,19.1372436548323,3606539408241.54,11565993429347.1,0.36026,10.4708969778234,5.15851144429118,1520.77353311329,142472084,11176831946.4949
"2275","Mexico",2045,"Latin America and Caribbean",672266666.797805,672891137.297583,672825083.668036,672965917.981426,19.1372436548323,3653646334950.11,11677885991942.5,0.36026,10.5390334813782,5.26027948630057,1537.07124911549,142783583,11544658602.9689
"2276","Mexico",2046,"Latin America and Caribbean",672626386.208031,673263739.964667,673196208.454586,673340206.773825,19.1372436548323,3701368550247.75,11793198893750.6,0.36026,10.6077405938434,5.36405522655519,1553.54362330386,143054635,11921163018.0017
"2277","Mexico",2047,"Latin America and Caribbean",672384422.833839,673034519.911152,672965520.556556,673112662.164528,19.1372436548323,3749714090745.51,11911878867087.3,0.36026,10.6790594842256,5.46987827328718,1570.19252744266,143287355,12306609883.7717
"2278","Mexico",2048,"Latin America and Caribbean",671725919.75487,672388714.674062,672318246.761909,672468533.800145,19.1372436548323,3798691098024.9,12033876845638.5,0.36026,10.7520455622558,5.57778901612721,1587.01985335531,143481413,12701063502.9677
"2279","Mexico",2049,"Latin America and Caribbean",670665589.950695,671341139.100083,671269189.838399,671422650.216874,19.1372436548323,3848307820008.93,12159147774480,0.36026,10.826717633303,5.68782864151972,1604.0275131394,143626428,13103661835.1846
"2280","Mexico",2050,"Latin America and Caribbean",669269493.792479,669957654.628354,669884234.223297,670040846.53288,19.1372436548323,3898572612351.12,12287650429859.1,0.36026,10.9027938356798,5.80003914844283,1621.21743938393,143734432,13515527757.8719
"2281","Mongolia",2021,"East Asia and Pacific",15802187.0942166,15802187.0942166,15802187.0942166,15802187.0942166,22.7592434499455,39063361321,167529993175.29,0.40278,9.75029446749573,1.19982252822052,885.9516109,3322207,35314552.1678457
"2282","Mongolia",2022,"East Asia and Pacific",16054215.1417776,16055681.5927801,16055245.0959639,16056219.5956047,22.7592434499455,41029420296.2859,168044019019.304,0.40278,10.1573648391566,1.22381897878493,874.983210703666,3373358,36122627.8721895
"2283","Mongolia",2023,"East Asia and Pacific",16267562.9139232,16269952.6821713,16269250.8748941,16270813.0733319,22.7592434499455,43286038412.5816,168979803719.672,0.40278,10.6238973526456,1.24829535836063,864.150603254236,3423374,36928455.2446727
"2284","Mongolia",2024,"East Asia and Pacific",16455517.1184964,16458481.0507284,16457619.0895991,16459532.7664124,22.7592434499455,45233910141.1478,170382388395.844,0.40278,10.9963033140809,1.27326126552784,853.452107388568,3470939,37717566.4160595
"2285","Mongolia",2025,"East Asia and Pacific",16662219.3252236,16665547.8364675,16664586.436986,16666716.0891436,22.7592434499455,46817096996.088,172158164707.006,0.40278,11.2541896392927,1.2987264908384,842.886062756929,3516319,38492386.6237677
"2286","Mongolia",2026,"East Asia and Pacific",16862367.8617324,16865935.820433,16864908.9435776,16867180.1718016,22.7592434499455,48455695390.9511,174205473553.192,0.40278,11.5106446566565,1.32470102065516,832.450829565312,3559575,39253158.6221363
"2287","Mongolia",2027,"East Asia and Pacific",17058602.3894868,17062344.7601669,17061268.7039368,17063646.5714208,22.7592434499455,50151644729.6344,176523349554.923,0.40278,11.7648884341937,1.35119504106827,822.144788320953,3601062,40003404.1206441
"2288","Mongolia",2028,"East Asia and Pacific",17227388.9653382,17231256.3639413,17230143.5703904,17232601.5733105,22.7592434499455,52157710518.8198,179111316995.346,0.40278,12.0815849359693,1.37821894188963,811.966339580989,3640804,40743050.2755087
"2289","Mongolia",2029,"East Asia and Pacific",17376418.0080298,17380389.0860997,17379244.99347,17381771.2845908,22.7592434499455,54814497599.4249,182026451460.475,0.40278,12.5316056115472,1.40578332072743,801.913903704238,3679525,41479917.8532608
"2290","Mongolia",2030,"East Asia and Pacific",17542277.071479,17546351.5537921,17545176.6996645,17547770.2908886,22.7592434499455,57606614960.4709,185400493841.969,0.40278,12.9765196017665,1.43389898714197,791.985920606045,3717546,42217486.2027805
"2291","Mongolia",2031,"East Asia and Pacific",17709830.4239829,17714012.0036067,17712805.5106417,17715468.3006357,22.7592434499455,60540955997.7207,189241298891.997,0.40278,13.4200467754379,1.46257696688481,782.180849516164,3755107,42958412.6059228
"2292","Mongolia",2032,"East Asia and Pacific",17884968.705733,17889254.098306,17888017.2093824,17890746.5435789,22.7592434499455,63624765239.773,193557897509.842,0.40278,13.8598904826589,1.49182850622251,772.497168739642,3792429,43705214.5725364
"2293","Mongolia",2033,"East Asia and Pacific",18073901.1894803,18078284.9474603,18077019.1026184,18079811.7605718,22.7592434499455,66865656233.916,198360517849.727,0.40278,14.2935969251378,1.52166507634696,762.933375420655,3829905,44462480.6116382
"2294","Mongolia",2034,"East Asia and Pacific",18273469.8969618,18277943.6845771,18276651.3267659,18279502.2399747,22.7592434499455,70271630343.0431,203660609443.921,0.40278,14.7217112880102,1.5520983778739,753.487985309279,3867789,45233308.0979931
"2295","Mongolia",2035,"East Asia and Pacific",18478890.396494,18483471.1347441,18482147.3426132,18485067.098415,22.7592434499455,73851096500.038,209470870397.744,0.40278,15.1455055477786,1.58314034543138,744.159532531135,3906219,46019516.7935364
"2296","Mongolia",2036,"East Asia and Pacific",18657793.7771509,18662475.5851229,18661122.0118711,18664106.8066588,22.7592434499455,77612891968.3997,215805277720.754,0.40278,15.5757229893166,1.61480315234001,734.9465693599,3945271,46822240.9716417
"2297","Mongolia",2037,"East Asia and Pacific",18835786.5612307,18840569.1510435,18839185.6868405,18842235.4127435,22.7592434499455,81566304160.3639,222679120866.348,0.40278,16.0041154488938,1.64709921538681,725.847665992624,3984814,47640169.6674944
"2298","Mongolia",2038,"East Asia and Pacific",19033213.7392986,19038083.7399018,19036674.019246,19039780.4579844,22.7592434499455,85721093566.386,230109038560.011,0.40278,16.4237292952922,1.68004119969454,716.861410327832,4025091,48476453.2934316
"2299","Mongolia",2039,"East Asia and Pacific",19244126.4958848,19249070.1212822,19247637.7177051,19250792.3447128,22.7592434499455,90087517852.5965,238113059004.74,0.40278,16.8365273301624,1.71364202368843,707.986407746374,4065868,49328544.2219716
"2300","Mongolia",2040,"East Asia and Pacific",19426021.3738341,19431044.8050503,19429587.9059347,19432794.7165147,22.7592434499455,94676357185.7225,246710643560.588,0.40278,17.2577366733953,1.7479148641622,699.22128089499,4107070,50195758.1532146
"2301","Mongolia",2041,"East Asia and Pacific",19593834.752445,19598932.8526242,19597452.8037128,19600708.9103006,22.7592434499455,99498940847.9985,255922734003.997,0.40278,17.6826687752587,1.78287316144545,690.564669472547,4148558,51076598.6924828
"2302","Mongolia",2042,"East Asia and Pacific",19757206.8567326,19762369.9643454,19760869.4449689,19764169.1505271,22.7592434499455,104567175207.777,265771803481.511,0.40278,18.1083063436924,1.81853062467435,682.01523001893,4189999,51967115.4950332
"2303","Mongolia",2043,"East Asia and Pacific",19954935.8737042,19960155.946619,19958637.2768274,19961975.8645324,22.7592434499455,109893573114.893,276281911281.704,0.40278,18.5205341776639,1.85490123716784,673.571635706547,4231375,52867174.1664645
"2304","Mongolia",2044,"East Asia and Pacific",20175646.6188521,20180902.5499331,20179372.0078584,20182736.5613024,22.7592434499455,115491284793.358,287478761558.681,0.40278,18.9235351941188,1.8919992619112,665.232576134407,4272336,53772455.8405719
"2305","Mongolia",2045,"East Asia and Pacific",20363893.08179,20369190.77377,20367646.304966,20371041.0915555,22.7592434499455,121374130307.652,299389766150.337,0.40278,19.3385960941628,1.92983924714942,656.996757124757,4312755,54681339.8735358
"2306","Mongolia",2046,"East Asia and Pacific",20546214.2224164,20551553.8123588,20549995.4096893,20553420.5472401,22.7592434499455,127556633682.77,312044111644.793,0.40278,19.7562837713502,1.96843603209241,648.862900522231,4352578,55593089.8065242
"2307","Mongolia",2047,"East Asia and Pacific",20742836.9046463,20748221.9420653,20746648.4975045,20750106.4320904,22.7592434499455,134054058762.262,325472830858.97,0.40278,20.1691575927831,2.00780475273426,640.829743995486,4391645,56505583.7232298
"2308","Mongolia",2048,"East Asia and Pacific",20986867.9487071,20992309.1403651,20990717.7788387,20994214.9338669,22.7592434499455,140882446892.791,339708878904.258,0.40278,20.5643581020185,2.04796084778894,632.896040841297,4429663,57414913.6246352
"2309","Mongolia",2049,"East Asia and Pacific",21291409.2749233,21296932.1236178,21295315.6226432,21298867.6434787,22.7592434499455,148058656528.253,354787214025.615,0.40278,20.9366777017751,2.08892006474472,625.060559791073,4466522,58319446.7630218
"2310","Mongolia",2050,"East Asia and Pacific",21560311.8845286,21565904.56484,21564266.2485285,21567865.7874726,22.7592434499455,155600404851.237,370744883412.318,0.40278,21.3244616212857,2.13069846603962,617.322084819773,4501854,59214111.0296476
"2311","Morocco",2021,"Middle East and north Africa",89239353.2670841,89239353.2670841,89239353.2670841,89239353.2670841,29.7752233560217,3.04e+11,1471627903060.73,0.4854,23.0210242469757,4.69838784281762,515.7605643,36888700,893902901.448624
"2312","Morocco",2022,"Middle East and north Africa",89022561.2130791,89036242.7955032,89030701.9471704,89044843.1671822,29.7752233560217,307827360000,1488563186910,0.4854,23.2013810647422,4.79235559967395,524.003106676494,37264469,935788782.253954
"2313","Morocco",2023,"Middle East and north Africa",88735752.5747406,88757262.0500328,88748652.9580338,88770725.3748087,29.7752233560217,315169042536,1505791311555.44,0.4854,23.6515013795246,4.88820271166742,532.377375884256,37651472,979830059.323866
"2314","Morocco",2024,"Middle East and north Africa",88389911.6717719,88415968.7856442,88405636.4658957,88432139.3800144,29.7752233560217,326565555114.102,1524344032341.8,0.4854,24.3989982232316,4.98596676590079,540.88547709391,38028616,1025569791.8001
"2315","Morocco",2025,"Middle East and north Africa",88044780.2661122,88073579.1534465,88062234.1056283,88091300.4393364,29.7752233560217,336953605422.282,1545362454163.77,0.4854,25.0458601959787,5.08568610121879,549.529549119516,38394302,1073018915.43546
"2316","Morocco",2026,"Middle East and north Africa",87864342.1705042,87894920.0823676,87882915.7283633,87913619.1132114,29.7752233560217,347870902237.964,1568423020076.23,0.4854,25.6865673470273,5.18739982324316,558.31176495624,38748277,1122222309.663
"2317","Morocco",2027,"Middle East and north Africa",87687061.2584331,87718902.6012747,87706421.8273353,87738297.1905659,29.7752233560217,359653289696.764,1593581207204.38,0.4854,26.3658255856805,5.29114781970802,567.23433232661,39092064,1173278209.1838
"2318","Morocco",2028,"Middle East and north Africa",87475293.3164327,87508167.5140122,87495282.8905253,87528155.4851236,29.7752233560217,371834746618.793,1620989717158.65,0.4854,27.0524044703613,5.3969707761022,576.299494235509,39426990,1226286444.58217
"2319","Morocco",2029,"Middle East and north Africa",87438053.1853825,87471871.1896335,87458611.3976474,87492408.2460669,29.7752233560217,382709891105.262,1650654857621.76,0.4854,27.5906768847103,5.50491019162425,585.50952953403,39753716,1281332780.40025
"2320","Morocco",2030,"Middle East and north Africa",87391303.4257444,87426035.5229223,87412411.2945432,87444890.9156419,29.7752233560217,393903103681.593,1682074839622.85,0.4854,28.1307124459615,5.61500839545674,594.866753492351,40071053,1338446025.4001
"2321","Morocco",2031,"Middle East and north Africa",87265111.110577,87300700.7982483,87286736.1632067,87319817.2739098,29.7752233560217,405423686965.321,1715256626569.21,0.4854,28.6839734225758,5.72730856336585,604.373518381758,40381738,1397787058.41994
"2322","Morocco",2032,"Middle East and north Africa",87111590.6212803,87148026.7017379,87133727.9149851,87167373.6015396,29.7752233560217,417281215649.979,1750209603572.89,0.4854,29.2429933576762,5.8418547346332,614.032214065973,40681698,1459287899.09997
"2323","Morocco",2033,"Middle East and north Africa",87051047.7850709,87088335.75929,87073700.9324652,87107900.1280661,29.7752233560217,429485544462.572,1786945537376.75,0.4854,29.7883032709114,5.95869182932586,623.845268601928,40975074,1523167124.33765
"2324","Morocco",2034,"Middle East and north Africa",87029114.358803,87067257.0823792,87052284.6689629,87087028.700028,29.7752233560217,442046816353.788,1825478540653.47,0.4854,30.3284783613323,6.07786566591237,633.815148850151,41264103,1589593656.2163
"2325","Morocco",2035,"Middle East and north Africa",86990534.7272042,87029540.7058139,87014226.8649088,87049514.2377954,29.7752233560217,454975470927.75,1865825040528.32,0.4854,30.8729479085372,6.19942297923062,643.94436109489,41547658,1658617186.98972
"2326","Morocco",2036,"Middle East and north Africa",86953163.5654765,86993050.019835,86977387.5780257,87013229.1305127,29.7752233560217,468282253118.31,1908003751185.75,0.4854,31.4190105079986,6.32341143881523,654.235451674164,41822851,1730211320.27226
"2327","Morocco",2037,"Middle East and north Africa",86899193.9742588,86939968.9838495,86923954.3426373,86960351.4376384,29.7752233560217,481978222119.108,1952035650429.05,0.4854,31.9701134628096,6.44987966759151,664.691007619873,42093121,1804606608.5253
"2328","Morocco",2038,"Middle East and north Africa",86926198.4678956,86967889.3344177,86951511.9708703,86988492.6372681,29.7752233560217,496074760574.806,1997943960070.95,0.4854,32.5089707996913,6.57887726094337,675.313657308138,42358794,1881918899.06333
"2329","Morocco",2039,"Middle East and north Africa",87018759.567093,87061373.5184789,87044630.5655375,87082207.317874,29.7752233560217,510583584041.141,2045754130041.4,0.4854,33.0379866310737,6.71045480616224,686.106071120044,42617984,1962167689.76588
"2330","Morocco",2040,"Middle East and north Africa",87112087.6638778,87155621.8497087,87138514.0396048,87176677.6795992,29.7752233560217,525516750721.659,2095493826106.76,0.4854,33.5690092399301,6.84466390228548,697.070962112925,42868608,2045354077.51325
"2331","Morocco",2041,"Middle East and north Africa",87179640.0092039,87224015.980105,87206624.1104746,87245362.3362522,29.7752233560217,540886671489.222,2147192921102.1,0.4854,34.107348061005,6.98155718033119,708.211086702399,43113548,2131713250.65363
"2332","Morocco",2042,"Middle East and north Africa",87218922.9904091,87264059.9668178,87246464.3690574,87285775.960613,29.7752233560217,556706120200.617,2200883489585.86,0.4854,34.653979114658,7.12118832393781,719.529245355281,43352700,2221350408.92568
"2333","Morocco",2043,"Middle East and north Africa",87275805.818444,87321706.0915173,87303908.9703798,87343802.2943279,29.7752233560217,572988244312.837,2256599805832.95,0.4854,35.2004421837063,7.26361209041654,731.028283293586,43585026,2314323857.05192
"2334","Morocco",2044,"Middle East and north Africa",87348425.9850182,87395085.4859544,87377091.2718335,87417570.7722898,29.7752233560217,589746575809.862,2314378345089.19,0.4854,35.7472214150302,7.40888433222487,742.711091209777,43808099,2410610988.84011
"2335","Morocco",2045,"Middle East and north Africa",87393415.5932775,87440814.9632115,87422632.4343895,87463700.5318999,29.7752233560217,606995042449.016,2374257788016.61,0.4854,36.3031854433192,7.55706201886938,754.580605993438,44022836,2510363675.5048
"2336","Morocco",2046,"Middle East and north Africa",87404463.2843995,87452596.7164921,87434227.2797295,87475908.3590754,29.7752233560217,624747979336.248,2436279028264.95,0.4854,36.8701341445814,7.70820325924676,766.639811469574,44229196,2613686961.0471
"2337","Morocco",2047,"Middle East and north Africa",87358933.7953285,87407797.1818439,87389243.0354267,87431537.5677022,29.7752233560217,643020140839.962,2500485183111.31,0.4854,37.4533529637276,7.86236732443173,778.891739148693,44426291,2720636277.07799
"2338","Morocco",2048,"Middle East and north Africa",87299424.9948514,87349037.5604175,87330295.3938702,87373196.9931523,29.7752233560217,661826712853.29,2566921607115.04,0.4854,38.0446541131385,8.01961467092035,791.33946898889,44615232,2831388635.28455
"2339","Morocco",2049,"Middle East and north Africa",87229870.206489,87280260.4444349,87261324.2398138,87304841.0896138,29.7752233560217,681183325415.007,2635635908741.18,0.4854,38.6435906098991,8.18000696433877,803.986130170103,44793571,2945899430.12766
