"","location","year","gdp"
"1572","Sri Lanka","2029","389951680611.155"
"16119","Sri Lanka","2030","403140631465.208"
"1772","Sri Lanka","2031","416775659187.959"
"1872","Sri Lanka","2032","430871850997.109"
"1972","Sri Lanka","2033","445444804390.435"
"2072","Sri Lanka","2034","460510644404.487"
"2172","Sri Lanka","2035","476086041457.014"
"2272","Sri Lanka","2036","492188229792.851"
"2372","Sri Lanka","2037","508835026553.689"
"2472","Sri Lanka","2038","526044851492.818"
"2572","Sri Lanka","2039","543836747356.666"
"2672","Sri Lanka","2040","562230400955.68"
"2777","Sri Lanka","2041","581246164947.868"
"2877","Sri Lanka","2042","600905080359.104"
"2975","Sri Lanka","2043","621228899865.115"
"3075","Sri Lanka","2044","642240111860.912"
"3176","Sri Lanka","2045","663961965344.296"
"3276","Sri Lanka","2046","686418495640.977"
"3374","Sri Lanka","2047","709634550999.766"
"3475","Sri Lanka","2048","733635820087.272"
"3573","Sri Lanka","2049","758448860412.522"
"3673","Sri Lanka","2050","784101127712.961"
"12141","Lesotho","2019","5420221633"
"1482","Lesotho","2020","5015942637"
"17501","Lesotho","2021","5108871929"
"8119","Lesotho","2022","5217180013.8948"
"974","Lesotho","2023","5328149432.79034"
"1074","Lesotho","2024","5451016558.71049"
"11106","Lesotho","2025","5587891584.49971"
"1274","Lesotho","2026","5705572581.26927"
"13106","Lesotho","2027","5810555116.76462"
"1475","Lesotho","2028","5903465893.08169"
"1573","Lesotho","2029","5865760271.74602"
"16120","Lesotho","2030","5828295477.39335"
"1773","Lesotho","2031","5791069971.85422"
"1873","Lesotho","2032","5754082226.78348"
"1973","Lesotho","2033","5717330723.59758"
"2073","Lesotho","2034","5680813953.41222"
"2173","Lesotho","2035","5644530416.98038"
"2273","Lesotho","2036","5608478624.63078"
"2373","Lesotho","2037","5572657096.20671"
"2473","Lesotho","2038","5537064361.00528"
"2573","Lesotho","2039","5501698957.71702"
"2673","Lesotho","2040","5466559434.36589"
"2778","Lesotho","2041","5431644348.24966"
"2878","Lesotho","2042","5396952265.8807"
"2976","Lesotho","2043","5362481762.92709"
"3076","Lesotho","2044","5328231424.15418"
"3177","Lesotho","2045","5294199843.36646"
"3277","Lesotho","2046","5260385623.34983"
"3375","Lesotho","2047","5226787375.81425"
"3476","Lesotho","2048","5193403721.33672"
"3574","Lesotho","2049","5160233289.30467"
"3674","Lesotho","2050","5127274717.85967"
"12161","Lithuania","2019","1.04e+11"
"1484","Lithuania","2020","1.04e+11"
"17521","Lithuania","2021","1.1e+11"
"8120","Lithuania","2022","112076800000"
"975","Lithuania","2023","111877303296"
"1076","Lithuania","2024","114921484718.684"
"11107","Lithuania","2025","117903697247.134"
"1275","Lithuania","2026","120876049454.734"
"13107","Lithuania","2027","123555871471.145"
"1476","Lithuania","2028","126207380472.916"
"1574","Lithuania","2029","131100698578.815"
"16121","Lithuania","2030","136183740629.509"
"1774","Lithuania","2031","141463862610.129"
"1874","Lithuania","2032","146948705712.384"
"1974","Lithuania","2033","152646207392.606"
"2074","Lithuania","2034","158564612858.532"
"2174","Lithuania","2035","164712487001.456"
"2274","Lithuania","2036","171098726791.013"
"2374","Lithuania","2037","177732574150.538"
"2474","Lithuania","2038","184623629331.622"
"2574","Lithuania","2039","191781864807.234"
"2674","Lithuania","2040","199217639703.503"
"2779","Lithuania","2041","206941714791.052"
"2879","Lithuania","2042","214965268057.576"
"2977","Lithuania","2043","223299910884.2"
"3077","Lithuania","2044","231957704849.029"
"3178","Lithuania","2045","240951179182.205"
"3278","Lithuania","2046","250293348897.732"
"3376","Lithuania","2047","259997733628.309"
"3477","Lithuania","2048","270078377190.428"
"3575","Lithuania","2049","280549867908.052"
"3675","Lithuania","2050","291427359724.283"
"12171","Luxembourg","2019","71430070481"
"1485","Luxembourg","2020","70780178414"
"17531","Luxembourg","2021","75853986130"
"8121","Luxembourg","2022","76900771138.594"
"976","Luxembourg","2023","76560869730.1614"
"1077","Luxembourg","2024","77706220341.3246"
"11108","Luxembourg","2025","79559513696.4652"
"1276","Luxembourg","2026","81554070704.8356"
"13108","Luxembourg","2027","83390668377.1085"
"1477","Luxembourg","2028","85272795762.3798"
"1575","Luxembourg","2029","87486788427.984"
"16122","Luxembourg","2030","89758264414.9631"
"1775","Luxembourg","2031","92088716199.9128"
"1875","Luxembourg","2032","94479675009.5624"
"1975","Luxembourg","2033","96932711826.8696"
"2075","Luxembourg","2034","99449438423.2373"
"2175","Luxembourg","2035","102031508417.53"
"2275","Luxembourg","2036","104680618362.587"
"2375","Luxembourg","2037","107398508859.944"
"2475","Luxembourg","2038","110186965703.5"
"2575","Luxembourg","2039","113047821052.872"
"2675","Luxembourg","2040","115982954637.222"
"2780","Luxembourg","2041","118994294990.334"
"2880","Luxembourg","2042","122083820717.759"
"2978","Luxembourg","2043","125253561796.863"
"3078","Luxembourg","2044","128505600910.624"
"3179","Luxembourg","2045","131842074816.065"
"3279","Luxembourg","2046","135265175748.21"
"3377","Luxembourg","2047","138777152860.497"
"3478","Luxembourg","2048","142380313702.587"
"3576","Luxembourg","2049","146077025736.544"
"3676","Luxembourg","2050","149869717892.378"
"12181","Latvia","2019","58253781476"
"1486","Latvia","2020","56206858447"
"17541","Latvia","2021","59990555366"
"8122","Latvia","2022","61648094410.7626"
"977","Latvia","2023","61956334882.8164"
"1079","Latvia","2024","63575873476.6532"
"11109","Latvia","2025","65628102672.4796"
"1277","Latvia","2026","67753796918.0412"
"13109","Latvia","2027","69955795317.8775"
"1478","Latvia","2028","72225860875.9426"
"1576","Latvia","2029","74072511296.8412"
"16123","Latvia","2030","75966376354.3762"
"1776","Latvia","2031","77908663219.0479"
"1876","Latvia","2032","79900609925.9514"
"1976","Latvia","2033","81943486163.9134"
"2076","Latvia","2034","84038594084.8062"
"2176","Latvia","2035","86187269133.5535"
"2276","Latvia","2036","88390880899.3579"
"2376","Latvia","2037","90650833988.692"
"2476","Latvia","2038","92968568920.6101"
"2576","Latvia","2039","95345563044.9511"
"2676","Latvia","2040","97783331484.0175"
"2781","Latvia","2041","100283428098.331"
"2881","Latvia","2042","102847446477.081"
"2979","Latvia","2043","105477020953.894"
"3079","Latvia","2044","108173827648.579"
"3180","Latvia","2045","110939585535.502"
"3280","Latvia","2046","113776057539.281"
"3378","Latvia","2047","116685051658.492"
"3479","Latvia","2048","119668422118.11"
"3577","Latvia","2049","122728070551.408"
"3677","Latvia","2050","125865947212.084"
"12211","Morocco","2019","3.03e+11"
"1489","Morocco","2020","2.81e+11"
"17571","Morocco","2021","3.04e+11"
"8123","Morocco","2022","307827360000"
"978","Morocco","2023","315169042536"
"1080","Morocco","2024","326565555114.102"
"11110","Morocco","2025","336953605422.282"
"1278","Morocco","2026","347870902237.964"
"13110","Morocco","2027","359653289696.764"
"1480","Morocco","2028","371834746618.793"
"1577","Morocco","2029","382709891105.262"
"16124","Morocco","2030","393903103681.593"
"1777","Morocco","2031","405423686965.321"
"1877","Morocco","2032","417281215649.979"
"1977","Morocco","2033","429485544462.572"
"2077","Morocco","2034","442046816353.788"
"2177","Morocco","2035","454975470927.75"
"2277","Morocco","2036","468282253118.31"
"2377","Morocco","2037","481978222119.108"
"2477","Morocco","2038","496074760574.806"
"2577","Morocco","2039","510583584041.141"
"2677","Morocco","2040","525516750721.659"
"2782","Morocco","2041","540886671489.222"
"2882","Morocco","2042","556706120200.617"
"2980","Morocco","2043","572988244312.837"
"3080","Morocco","2044","589746575809.862"
"3181","Morocco","2045","606995042449.016"
"3282","Morocco","2046","624747979336.248"
"3379","Morocco","2047","643020140839.962"
"3480","Morocco","2048","661826712853.29"
"3578","Morocco","2049","681183325415.007"
"3678","Morocco","2050","701106065699.567"
"12231","Republic of Moldova","2019","34040581777"
"14911","Republic of Moldova","2020","31223390609"
"17591","Republic of Moldova","2021","35572808855"
"8124","Republic of Moldova","2022","33801638702.1096"
"979","Republic of Moldova","2023","34480713623.635"
"1084","Republic of Moldova","2024","35958212202.4078"
"11111","Republic of Moldova","2025","37754324901.9181"
"1279","Republic of Moldova","2026","39641286060.516"
"13111","Republic of Moldova","2027","41621368299.2388"
"1481","Republic of Moldova","2028","43703269141.5667"
"1578","Republic of Moldova","2029","45500198486.3703"
"16125","Republic of Moldova","2030","47371011436.0767"
"1778","Republic of Moldova","2031","49318745832.4848"
"1878","Republic of Moldova","2032","51346564423.0856"
"1978","Republic of Moldova","2033","53457759996.758"
"2078","Republic of Moldova","2034","55655760730.6271"
"2178","Republic of Moldova","2035","57944135756.767"
"2278","Republic of Moldova","2036","60326600957.7875"
"2378","Republic of Moldova","2037","62807025000.7157"
"2478","Republic of Moldova","2038","65389435618.9698"
"2578","Republic of Moldova","2039","68078026152.6266"
"2678","Republic of Moldova","2040","70877162357.6024"
"2783","Republic of Moldova","2041","73791389494.8041"
"2883","Republic of Moldova","2042","76825439710.7621"
"2982","Republic of Moldova","2043","79984239721.7298"
"3082","Republic of Moldova","2044","83272918813.7266"
"3182","Republic of Moldova","2045","86696817171.5158"
"3283","Republic of Moldova","2046","90261494550.0416"
"3380","Republic of Moldova","2047","93972739302.4057"
"3481","Republic of Moldova","2048","97836577779.0441"
"3579","Republic of Moldova","2049","101859284113.365"
"3679","Republic of Moldova","2050","106047390409.741"
"12251","Maldives","2019","10588660195"
"1493","Maldives","2020","7104056147"
"17611","Maldives","2021","9781375445"
"8125","Maldives","2022","11137367522.9403"
"980","Maldives","2023","12035930334.6911"
"1085","Maldives","2024","12637726851.4257"
"11112","Maldives","2025","13459179096.7684"
"1280","Maldives","2026","14253270663.4777"
"13112","Maldives","2027","15037200549.969"
"1483","Maldives","2028","15804097778.0174"
"1579","Maldives","2029","16972885058.3778"
"16126","Maldives","2030","18228109649.2332"
"1779","Maldives","2031","19576163995.7883"
"1879","Maldives","2032","21023913294.6032"
"1979","Maldives","2033","22578730455.7771"
"2079","Maldives","2034","24248533650.75"
"2179","Maldives","2035","26041826636.9405"
"2279","Maldives","2036","27967742064.58"
"2379","Maldives","2037","30036087986.2908"
"2479","Maldives","2038","32257397806.2662"
"2579","Maldives","2039","34642983923.4269"
"2679","Maldives","2040","37204995341.7408"
"2784","Maldives","2041","39956479541.0969"
"2884","Maldives","2042","42911448923.8206"
"2983","Maldives","2043","46084952175.2215"
"3083","Maldives","2044","49493150901.5883"
"3183","Maldives","2045","53153401935.9242"
"3284","Maldives","2046","57084345730.5775"
"3381","Maldives","2047","61306001286.9229"
"3482","Maldives","2048","65839868105.5387"
"3580","Maldives","2049","70709035676.0783"
"3680","Maldives","2050","75938301064.4323"
"12271","Mexico","2019","2.57e+12"
"1495","Mexico","2020","2.35e+12"
"17631","Mexico","2021","2.49e+12"
"8126","Mexico","2022","2587060200000"
"982","Mexico","2023","2669251102554"
"1088","Mexico","2024","2726373076148.66"
"11113","Mexico","2025","2766232650521.95"
"1282","Mexico","2026","2815554578680.76"
"13113","Mexico","2027","2871246248247.06"
"1487","Mexico","2028","2930336496035.98"
"1580","Mexico","2029","2968611177364.78"
"16127","Mexico","2030","3007385784634.79"
"1780","Mexico","2031","3046666847644.24"
"1880","Mexico","2032","3086460981480.53"
"1980","Mexico","2033","3126774887634.23"
"2080","Mexico","2034","3167615355127.64"
"2180","Mexico","2035","3208989261658.08"
"2280","Mexico","2036","3250903574756.14"
"2380","Mexico","2037","3293365352959.01"
"2480","Mexico","2038","3336381746999.2"
"2580","Mexico","2039","3379960001008.72"
"2680","Mexico","2040","3424107453739.05"
"2785","Mexico","2041","3468831539796.99"
"2885","Mexico","2042","3514139790896.7"
"2984","Mexico","2043","3560039837128.04"
"3084","Mexico","2044","3606539408241.54"
"3184","Mexico","2045","3653646334950.11"
"3285","Mexico","2046","3701368550247.75"
"3382","Mexico","2047","3749714090745.51"
"3483","Mexico","2048","3798691098024.9"
"3582","Mexico","2049","3848307820008.93"
"3682","Mexico","2050","3898572612351.12"
"12311","Mali","2019","45640075229"
"1499","Mali","2020","45076214716"
"17671","Mali","2021","46452217363"
"8127","Mali","2022","48172807494.1255"
"983","Mali","2023","50340583831.3611"
"1092","Mali","2024","52756931855.2664"
"11114","Mali","2025","55553049243.5955"
"1283","Mali","2026","58386254755.0189"
"13114","Mali","2027","61305567492.7698"
"1488","Mali","2028","64370845867.4083"
"1581","Mali","2029","67695026964.6089"
"16128","Mali","2030","71190872420.388"
"1781","Mali","2031","74867247170.5432"
"1881","Mali","2032","78733473945.8818"
"1981","Mali","2033","82799356913.2571"
"2081","Mali","2034","87075206537.4543"
"2181","Mali","2035","91571865726.971"
"2281","Mali","2036","96300737329.9945"
"2381","Mali","2037","101273813050.302"
"2481","Mali","2038","106503703856.408"
"2581","Mali","2039","112003671961.077"
"2681","Mali","2040","117787664452.289"
"2786","Mali","2041","123870348660.948"
"2886","Mali","2042","130267149355.016"
"2985","Mali","2043","136994287854.394"
"3085","Mali","2044","144068823165.738"
"3185","Mali","2045","151508695241.521"
"3286","Mali","2046","159332770473.044"
"3383","Mali","2047","167560889532.751"
"3484","Mali","2048","176213917687.177"
"3583","Mali","2049","185313797708.11"
"3683","Mali","2050","194883605516.145"
"12321","Malta","2019","23407965686"
"1500","Malta","2020","21517076568"
"17681","Malta","2021","24163239496"
"8128","Malta","2022","25834369139.5434"
"984","Malta","2023","26812975042.5493"
"1096","Malta","2024","27692708753.6953"
"11115","Malta","2025","28656691945.4114"
"1284","Malta","2026","29661395565.0175"
"13115","Malta","2027","30688569693.4341"
"1490","Malta","2028","31765738489.6736"
"1582","Malta","2029","34036543002.5642"
"16129","Malta","2030","36469678170.4604"
"1782","Malta","2031","39076748357.1041"
"1882","Malta","2032","41870187475.3934"
"1982","Malta","2033","44863318288.5054"
"2082","Malta","2034","48070415950.2174"
"2182","Malta","2035","51506776087.4693"
"2282","Malta","2036","55188787749.8738"
"2382","Malta","2037","59134011574.0929"
"2482","Malta","2038","63361263535.8701"
"2582","Malta","2039","67890704689.1579"
"2682","Malta","2040","72743937320.3331"
"2787","Malta","2041","77944107976.0899"
"2887","Malta","2042","83516017856.3804"
"2986","Malta","2043","89486241098.9023"
"3086","Malta","2044","95883251519.2664"
"3186","Malta","2045","102737558411.308"
"3287","Malta","2046","110081852055.216"
"3384","Malta","2047","117951159627.448"
"3485","Malta","2048","126383012256.02"
"3584","Malta","2049","135417624017.902"
"3684","Malta","2050","145098083732.218"
"12331","Myanmar","2019","2.77e+11"
"1501","Myanmar","2020","2.52e+11"
"17691","Myanmar","2021","2.21e+11"
"8129","Myanmar","2022","225355910000"
"985","Myanmar","2023","231176853155.3"
"1097","Myanmar","2024","237277610310.068"
"11116","Myanmar","2025","243275988298.707"
"1285","Myanmar","2026","249562239836.346"
"13116","Myanmar","2027","256797049169.202"
"1492","Myanmar","2028","265520444929.48"
"1583","Myanmar","2029","282229870149.201"
"16131","Myanmar","2030","299990833570.614"
"1783","Myanmar","2031","318869509378.352"
"1883","Myanmar","2032","338936236154.22"
"1983","Myanmar","2033","360265778946.215"
"2083","Myanmar","2034","382937607829.77"
"2183","Myanmar","2035","407036193999.095"
"2283","Myanmar","2036","432651324491.793"
"2383","Myanmar","2037","459878436719.362"
"2483","Myanmar","2038","488818974049.983"
"2583","Myanmar","2039","519580763768.43"
"2683","Myanmar","2040","552278418821.321"
"2788","Myanmar","2041","587033764844.531"
"2888","Myanmar","2042","623976294063.802"
"2987","Myanmar","2043","663243647759.7"
"3087","Myanmar","2044","704982129094.497"
"3187","Myanmar","2045","749347248211.683"
"3288","Myanmar","2046","796504301639.048"
"3385","Myanmar","2047","846628988154.088"
"3486","Myanmar","2048","899908063406.34"
"3585","Myanmar","2049","956540035735.651"
"3685","Myanmar","2050","1016735905778.88"
"12361","Mongolia","2019","40269672501"
"1504","Mongolia","2020","38434280707"
"17721","Mongolia","2021","39063361321"
"8130","Mongolia","2022","41029420296.2859"
"986","Mongolia","2023","43286038412.5816"
"1098","Mongolia","2024","45233910141.1478"
"11117","Mongolia","2025","46817096996.088"
"1286","Mongolia","2026","48455695390.9511"
"13117","Mongolia","2027","50151644729.6344"
"1494","Mongolia","2028","52157710518.8198"
"1584","Mongolia","2029","54814497599.4249"
"16132","Mongolia","2030","57606614960.4709"
"1784","Mongolia","2031","60540955997.7207"
"1884","Mongolia","2032","63624765239.773"
"1984","Mongolia","2033","66865656233.916"
"2084","Mongolia","2034","70271630343.0431"
"2184","Mongolia","2035","73851096500.038"
"2284","Mongolia","2036","77612891968.3997"
"2384","Mongolia","2037","81566304160.3639"
"2484","Mongolia","2038","85721093566.386"
"2584","Mongolia","2039","90087517852.5965"
"2684","Mongolia","2040","94676357185.7225"
"2789","Mongolia","2041","99498940847.9985"
"2889","Mongolia","2042","104567175207.777"
"2988","Mongolia","2043","109893573114.893"
"3088","Mongolia","2044","115491284793.358"
"3188","Mongolia","2045","121374130307.652"
"3289","Mongolia","2046","127556633682.77"
"3386","Mongolia","2047","134054058762.262"
"3487","Mongolia","2048","140882446892.791"
"3586","Mongolia","2049","148058656528.253"
"3686","Mongolia","2050","155600404851.237"
"12381","Mozambique","2019","39073487775"
"1506","Mozambique","2020","38596977633"
"17741","Mozambique","2021","39514594716"
"8131","Mozambique","2022","41170651380.5476"
"987","Mozambique","2023","44043951140.396"
"10100","Mozambique","2024","46228531116.9596"
"11118","Mozambique","2025","48521003975.0496"
"1287","Mozambique","2026","50442435732.4616"
"13118","Mozambique","2027","57054430208.2727"
"1496","Mozambique","2028","63944893744.5258"
"1585","Mozambique","2029","66042541131.5702"
"16133","Mozambique","2030","68208999713.7345"
"1785","Mozambique","2031","70446526772.4869"
"1885","Mozambique","2032","72757453637.1251"
"1985","Mozambique","2033","75144188113.8398"
"2085","Mozambique","2034","77609216994.4619"
"2185","Mozambique","2035","80155108647.5062"
"2285","Mozambique","2036","82784515694.2119"
"2385","Mozambique","2037","85500177772.3675"
"2485","Mozambique","2038","88304924390.8008"
"2585","Mozambique","2039","91201677877.507"
"2685","Mozambique","2040","94193456424.4875"
"2790","Mozambique","2041","97283377232.471"
"2890","Mozambique","2042","100474659758.795"
"2989","Mozambique","2043","103770629071.83"
"3089","Mozambique","2044","107174719315.441"
"3189","Mozambique","2045","110690477287.101"
"3290","Mozambique","2046","114321566133.376"
"3387","Mozambique","2047","118071769166.641"
"3488","Mozambique","2048","121944993806.995"
"3587","Mozambique","2049","125945275653.492"
"3687","Mozambique","2050","130076782688.919"
"12391","Mauritania","2019","23641801922"
"1507","Mauritania","2020","23556536019"
"17751","Mauritania","2021","23731494063"
"8132","Mauritania","2022","25264785894.4104"
"988","Mauritania","2023","26412059821.8756"
"10101","Mauritania","2024","27822727936.962"
"11119","Mauritania","2025","29760580937.7714"
"1288","Mauritania","2026","30908148938.7319"
"13119","Mauritania","2027","32378449583.7474"
"1497","Mauritania","2028","33716974689.5395"
"1586","Mauritania","2029","35013184423.696"
"16134","Mauritania","2030","36359225428.0181"
"1786","Mauritania","2031","37757013407.5194"
"1886","Mauritania","2032","39208537714.2565"
"1986","Mauritania","2033","40715864178.6035"
"2086","Mauritania","2034","42281138049.372"
"2186","Mauritania","2035","43906587046.96"
"2286","Mauritania","2036","45594524533.8756"
"2386","Mauritania","2037","47347352807.1484"
"2486","Mauritania","2038","49167566517.3129"
"2586","Mauritania","2039","51057756218.8314"
"2686","Mauritania","2040","53020612057.0087"
"2791","Mauritania","2041","55058927596.6455"
"2892","Mauritania","2042","57175603797.8805"
"2990","Mauritania","2043","59373653144.8784"
"3090","Mauritania","2044","61656203933.2414"
"3190","Mauritania","2045","64026504722.2443"
"3292","Mauritania","2046","66487928958.2312"
"3388","Mauritania","2047","69043979775.7532"
"3489","Mauritania","2048","71698294983.2799"
"3588","Mauritania","2049","74454652240.5811"
"3688","Mauritania","2050","77316974435.1468"
"12401","Mauritius","2019","29973984445"
"1508","Mauritius","2020","25613807362"
"17761","Mauritius","2021","26485649797"
"8133","Mauritius","2022","28787517620.8573"
"989","Mauritius","2023","30253378018.1114"
"10102","Mauritius","2024","31403006382.7996"
"11120","Mauritius","2025","32480443531.7935"
"1289","Mauritius","2026","33599070007.0285"
"13120","Mauritius","2027","34717919038.2626"
"1498","Mauritius","2028","35874025742.2368"
"1587","Mauritius","2029","37191900102.4477"
"16135","Mauritius","2030","38558188121.1028"
"1787","Mauritius","2031","39974668330.6591"
"1887","Mauritius","2032","41443184600.0469"
"1987","Mauritius","2033","42965648534.8817"
"2087","Mauritius","2034","44544041965.8506"
"2187","Mauritius","2035","46180419528.5126"
"2287","Mauritius","2036","47876911337.8708"
"2387","Mauritius","2037","49635725761.1984"
"2487","Mauritius","2038","51459152292.7273"
"2587","Mauritius","2039","53349564533.942"
"2687","Mauritius","2040","55309423283.3581"
"2792","Mauritius","2041","57341279739.8074"
"2893","Mauritius","2042","59447778823.3993"
"2992","Mauritius","2043","61631662618.482"
"3092","Mauritius","2044","63895773943.0842"
"3191","Mauritius","2045","66243060049.4852"
"3293","Mauritius","2046","68676576460.7294"
"3389","Mauritius","2047","71199490948.0796"
"3490","Mauritius","2048","73815087654.5867"
"3589","Mauritius","2049","76526771370.1439"
"3689","Mauritius","2050","79338071963.5896"
"12411","Malawi","2019","28635017163"
"1509","Malawi","2020","28864096822"
"17771","Malawi","2021","29658264335"
"8134","Malawi","2022","29895530449.68"
"990","Malawi","2023","30403754467.3246"
"10103","Malawi","2024","31393396675.236"
"11122","Malawi","2025","32586345748.895"
"1290","Malawi","2026","33987558616.0975"
"13121","Malawi","2027","35516998753.8219"
"14100","Malawi","2028","37150780696.4977"
"1588","Malawi","2029","38666378649.1458"
"16136","Malawi","2030","40243806719.7889"
"1788","Malawi","2031","41885587321.1056"
"1888","Malawi","2032","43594345769.7623"
"1988","Malawi","2033","45372814484.47"
"2088","Malawi","2034","47223837355.3037"
"2188","Malawi","2035","49150374291.2727"
"2288","Malawi","2036","51155505953.412"
"2388","Malawi","2037","53242438680.9651"
"2488","Malawi","2038","55414509618.5342"
"2588","Malawi","2039","57675192052.3967"
"2688","Malawi","2040","60028100964.5219"
"2793","Malawi","2041","62476998813.1682"
"2894","Malawi","2042","65025801549.3046"
"2993","Malawi","2043","67678584878.4776"
"3093","Malawi","2044","70439590778.1359"
"3192","Malawi","2045","73313234280.8357"
"3294","Malawi","2046","76304110534.1717"
"3390","Malawi","2047","79417002148.7248"
"3492","Malawi","2048","82656886845.7752"
"3590","Malawi","2049","86028945417.011"
"3690","Malawi","2050","89538570008.9591"
"12421","Malaysia","2019","9.08e+11"
"15101","Malaysia","2020","8.58e+11"
"17781","Malaysia","2021","8.87e+11"
"8135","Malaysia","2022","963725500000"
"991","Malaysia","2023","1001889029800"
"10104","Malaysia","2024","1044699748043.35"
"11123","Malaysia","2025","1090771006932.06"
"1291","Malaysia","2026","1138863100627.69"
"13122","Malaysia","2027","1183631809113.36"
"14101","Malaysia","2028","1230231393438.15"
"1589","Malaysia","2029","1290455258209.85"
"16137","Malaysia","2030","1353627278838.56"
"1789","Malaysia","2031","1419891777230.39"
"1889","Malaysia","2032","1489400140322.47"
"1989","Malaysia","2033","1562311165939.41"
"2089","Malaysia","2034","1638791425580.56"
"2189","Malaysia","2035","1719015644966.93"
"2289","Malaysia","2036","1803167103217.07"
"2389","Malaysia","2037","1891438051563.97"
"2489","Malaysia","2038","1984030152569.53"
"2589","Malaysia","2039","2081154940839.96"
"2689","Malaysia","2040","2183034306294.8"
"2794","Malaysia","2041","2289901001093.45"
"2895","Malaysia","2042","2401999171377.51"
"2994","Malaysia","2043","2519584915043.58"
"3094","Malaysia","2044","2642926866820.9"
"3193","Malaysia","2045","2772306811990.47"
"3295","Malaysia","2046","2908020330147.71"
"3392","Malaysia","2047","3050377470479.43"
"3493","Malaysia","2048","3199703460097.84"
"3591","Malaysia","2049","3356339447049.8"
"3692","Malaysia","2050","3520643279698.83"
"12441","Namibia","2019","24489874130"
"15121","Namibia","2020","22505851285"
"17801","Namibia","2021","23299105568"
"8136","Namibia","2022","24361544781.9008"
"992","Namibia","2023","25048053113.8548"
"10105","Namibia","2024","25725853431.1157"
"11124","Namibia","2025","26423538576.1676"
"1292","Namibia","2026","27123762348.436"
"13123","Namibia","2027","27830065119.9893"
"14102","Namibia","2028","28553646813.109"
"1590","Namibia","2029","28497515285.3341"
"16138","Namibia","2030","28441494102.428"
"1790","Namibia","2031","28385583047.4717"
"1890","Namibia","2032","28329781903.9728"
"1990","Namibia","2033","28274090455.8644"
"2090","Namibia","2034","28218508487.5043"
"2190","Namibia","2035","28163035783.6742"
"2290","Namibia","2036","28107672129.579"
"2390","Namibia","2037","28052417310.8459"
"2490","Namibia","2038","27997271113.5233"
"2590","Namibia","2039","27942233324.0803"
"2690","Namibia","2040","27887303729.4058"
"2795","Namibia","2041","27832482116.8076"
"2896","Namibia","2042","27777768274.0117"
"2995","Namibia","2043","27723161989.1612"
"3095","Namibia","2044","27668663050.8159"
"3194","Namibia","2045","27614271247.9511"
"3296","Namibia","2046","27559986369.957"
"3393","Namibia","2047","27505808206.6378"
"3494","Namibia","2048","27451736548.2109"
"3592","Namibia","2049","27397771185.3061"
"3693","Namibia","2050","27343911908.9649"
"12461","Niger","2019","28540819587"
"15141","Niger","2020","29554201656"
"17821","Niger","2021","29963112515"
"8137","Niger","2022","33529921428.7856"
"993","Niger","2023","34907330601.0801"
"10106","Niger","2024","38794261863.5104"
"11125","Niger","2025","41308905917.5031"
"1293","Niger","2026","43845272740.8378"
"13124","Niger","2027","46476866010.7429"
"14103","Niger","2028","49265477971.3875"
"1592","Niger","2029","52207321614.3526"
"16139","Niger","2030","55324834800.6982"
"1791","Niger","2031","58628507478.9792"
"1891","Niger","2032","62129455995.5802"
"1991","Niger","2033","65839460499.4973"
"2091","Niger","2034","69771004580.7136"
"2191","Niger","2035","73937317275.5437"
"2291","Niger","2036","78352417580.2902"
"2391","Niger","2037","83031161622.9928"
"2491","Niger","2038","87989292651.996"
"2591","Niger","2039","93243494009.539"
"2691","Niger","2040","98811445268.616"
"2796","Niger","2041","104711881721.998"
"2897","Niger","2042","110964657423.589"
"2996","Niger","2043","117590811994.239"
"3096","Niger","2044","124612641416.807"
"3195","Niger","2045","132053773058.685"
"3297","Niger","2046","139939245174.228"
"3394","Niger","2047","148295591154.597"
"3495","Niger","2048","157150928808.507"
"3593","Niger","2049","166535054974.295"
"3694","Niger","2050","176479545781.661"
"12481","Nicaragua","2019","35972577757"
"15161","Nicaragua","2020","35337209062"
"17841","Nicaragua","2021","38993513906"
"8138","Nicaragua","2022","40456160612.6141"
"994","Nicaragua","2023","41679554909.5396"
"10107","Nicaragua","2024","43051645857.1616"
"11126","Nicaragua","2025","44543385386.1123"
"1294","Nicaragua","2026","46102403874.6262"
"13125","Nicaragua","2027","47715988010.2381"
"14104","Nicaragua","2028","49386047590.5964"
"1593","Nicaragua","2029","49711629318.7262"
"16140","Nicaragua","2030","50039357472.1495"
"1792","Nicaragua","2031","50369246201.3579"
"1892","Nicaragua","2032","50701309750.1315"
"1992","Nicaragua","2033","51035562456.1536"
"2092","Nicaragua","2034","51372018751.63"
"2192","Nicaragua","2035","51710693163.9119"
"2292","Nicaragua","2036","52051600316.1235"
"2392","Nicaragua","2037","52394754927.7931"
"2492","Nicaragua","2038","52740171815.4887"
"2592","Nicaragua","2039","53087865893.4578"
"2692","Nicaragua","2040","53437852174.2714"
"2797","Nicaragua","2041","53790145769.4721"
"2898","Nicaragua","2042","54144761890.2267"
"2997","Nicaragua","2043","54501715847.9829"
"3097","Nicaragua","2044","54861023055.1303"
"3196","Nicaragua","2045","55222699025.6662"
"3298","Nicaragua","2046","55586759375.865"
"3395","Nicaragua","2047","55953219824.953"
"3496","Nicaragua","2048","56322096195.7866"
"3594","Nicaragua","2049","56693404415.5359"
"3695","Nicaragua","2050","57067160516.3721"
"12491","Netherlands","2019","9.85e+11"
