"","location","region","gdp_dif","gdp_dif_lower","gdp_dif_upper","gdp_dif002","gdp_dif002_lower","gdp_dif002_upper","gdp_dif003","gdp_dif003_lower","gdp_dif003_upper","gdp_dif005","gdp_dif005_lower","gdp_dif005_upper","gdp_dif_prop","gdp_dif_prop_lower","gdp_dif_prop_upper","gdp_dif_prop002","gdp_dif_prop002_lower","gdp_dif_prop002_upper","gdp_dif_prop003","gdp_dif_prop003_lower","gdp_dif_prop003_upper","gdp_dif_prop005","gdp_dif_prop005_lower","gdp_dif_prop005_upper","gdp_dif_perc","gdp_dif_perc_lower","gdp_dif_perc_upper","gdp_dif_perc002","gdp_dif_perc002_lower","gdp_dif_perc002_upper","gdp_dif_perc003","gdp_dif_perc003_lower","gdp_dif_perc003_upper","gdp_dif_perc005","gdp_dif_perc005_lower","gdp_dif_perc005_upper","inc","dea","pop","gdp_pc","le","gdp_sq","gdp_sq002","gdp_sq003","gdp_sq005","pop_m","ni"
"67","Gambia","Sub-Saharan Africa",120263223.371305,84247221.0695496,168691295.402657,79350965.4746118,55662094.2856757,111238291.289305,65137203.3018514,45718163.9631772,91291936.7723526,44827290.6959347,31492582.0532553,62808658.1528252,0.000321476613266321,0.000225201940770531,0.000450930091621792,0.000305301082172383,0.000214158674941833,0.000427986861993474,0.00029680669523893,0.000208321150900817,0.000415984363494973,0.000279313877010575,0.000196226786268083,0.000391353783513141,33.1887282694802,23.2494859954274,46.553297072871,21.8982791017239,15.3609230683423,30.6981412876625,17.9757442052302,12.6167225376022,25.1935978248119,12.3708705642373,8.69092577905396,17.3331416701589,0.0016290777668958,0.000161521526425724,2541049,2069.10390630011,62.612,374096336742.466,259910528026.912,219460020096.298,160490739578.39,3623854.93333333,0
"68","Georgia",NA,3713173313.74289,3459125978.79526,3967220648.69052,2410578984.45495,2240665662.51691,2580492306.39299,1962430391.02272,1821890055.02335,2102970727.02209,1328170614.99899,1229821218.77963,1426520011.21836,0.00097653462243857,0.000909722223082899,0.00104334702179424,0.000905765266444749,0.00084192102557557,0.000969609507313928,0.000870052811572379,0.000807743587747194,0.000932362035397563,0.00079936310921425,0.000740171256704163,0.000858554961724338,1035.07076251492,964.253446305656,1105.88807872418,671.964278722863,624.599855670233,719.328701775492,547.039997756212,507.863482022736,586.216513489688,370.236036688297,342.820514724674,397.65155865192,0.0031952026177167,0.00030680722911962,3769183,13794.1475669926,72.765,3802398018895.1,2661372735031.89,2255530198765.95,1661536039991.32,3587361.8,1
"69","Germany","Europe and central Asia",228761709985.091,223900450232.51,233712566868.833,153566776693.298,150163894509.379,157039672796.248,127162628251.456,124281155859.94,130106445591.255,89044217482.8217,86929595222.9365,91208996684.7754,0.00136895166896559,0.00133986100666898,0.00139857849678677,0.00126154070377798,0.00123358625635379,0.00129007031082061,0.00120794148550812,0.00118056984268413,0.00123590535460549,0.00110316279795487,0.00107696488556059,0.00112998210131775,2787.2655228285,2728.03523596464,2847.58747400386,1871.07965820429,1829.61845304848,1913.39392300301,1549.36772216224,1514.25944878739,1585.23561533922,1084.92753185525,1059.1626705978,1111.30351249701,0.0031027985458811,0.000254651962200105,83267655,51760.7947527765,81.04146341,167107221658124,121729545652714,105272175661692,80717204793253.4,81780373.3,0
"70","Ghana","Sub-Saharan Africa",7320085097.27777,5973766345.24884,9096935967.5166,4754281072.00831,3867165372.13964,5925272172.36944,3869949768.68653,3142056388.80667,4830858156.7156,2616499978.63892,2115708077.94525,3277749952.49432,0.000588119768303973,0.000479952081455495,0.000730877824833151,0.000556159087058674,0.000452383679109147,0.000693142435637931,0.000539244998092434,0.000437819168894131,0.000673139511675644,0.000504165455883215,0.000407669381364925,0.000631579710514699,173.63371388786,141.698794841826,215.780930965867,112.772388357419,91.7298469703372,140.548504479477,91.7958933491632,74.5301335685933,114.588810357947,62.0638425156472,50.1849700098153,77.7488089119342,0.0019131961650422,0.000201192207158807,31849246,5306.24806628075,64.114,12446589099338.6,8548419296989.28,7176607631737.68,5189764487246.04,42195119.0666667,0
"71","Greece","Europe and central Asia",6881716792.2868,6628309198.48395,7147088377.57483,4599175313.29789,4418636706.57092,4788228626.08613,3800898407.0478,3646681308.60971,3962394279.28355,2652722529.87806,2537606264.11195,2773294648.39743,0.000582033054886613,0.000560600671020155,0.000604477313946854,0.000529815046581518,0.000509017389650232,0.000551593579230987,0.000504430211128809,0.000483963533203255,0.000525862879988692,0.000456013556931232,0.00043622461284779,0.000476740383809458,698.47619374355,672.75598802635,725.410713197681,466.804224026214,448.480029256712,485.992639114574,385.78121307408,370.128582316601,402.172620269295,269.244374863511,257.56037600433,281.482128458573,0.0027927040925672,0.000170049173841156,10543346,27410.653126626,81.28780488,11823584132395.1,8680718569570.21,7535033237882.77,5817201022990.85,9840714.4,0
"72","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000875211369592846,0.000808398970237175,0.000942023768948517,0.000809133350770696,0.000745289109901516,0.000872977591639875,0.000775878489006325,0.00071356926518114,0.000838187712831509,0.00071021324091562,0.000651021388405533,0.000769405093425708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025992626701038,0.000108009276358606,55934,NA,71.85073171,NA,NA,NA,NA,56199.5,1
"73","Grenada",NA,163562095.600086,157699662.404361,169424528.795811,107567132.127521,103579737.544293,111554526.710748,88163405.9136056,84836795.883297,91490015.9439142,60502990.7693279,58134450.1868806,62871531.3517752,0.00186406832894092,0.00179725592958525,0.00193088072829659,0.00172231309187312,0.00165846885100394,0.0017861573327423,0.00165134877313883,0.00158903954931364,0.00171365799696401,0.00151202142474456,0.00145282957223447,0.00157121327725465,1241.46933862081,1196.9722866877,1285.96639055393,816.456257115971,786.191126934692,846.721387297249,669.178056373991,643.928414401475,694.427698346507,459.229919128887,441.252217757434,477.20762050034,0.0066103066775306,0.000834361282866283,123159,13229.439545628,74.924,87744688894.0032,62455039467.0315,53388725233.3907,40014638535.6605,131748.8,1
"74","Guam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00129342761776342,0.00122661521840775,0.0013602400171191,0.00119102020216202,0.00112717596129284,0.0012548644430312,0.00113983192413548,0.00107752270031029,0.00120214114796066,0.0010394511679564,0.000980259315446317,0.00109864302046649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004034595994388,0.000239653822197493,168576,NA,76.612,NA,NA,NA,NA,184698.833333333,1
"75","Guatemala","Latin America and Caribbean",9892260032.72205,9426518283.17892,10384230294.4659,6494113481.54264,6184169261.2998,6821559483.4052,5315535460.68823,5059849463.5314,5585681863.3446,3634705425.46517,3456758817.48577,3822751512.64518,0.00124891314026259,0.0011901125235128,0.00131102514727392,0.00115427283350008,0.00109918291332183,0.00121247354487699,0.00110640867892019,0.00105318860195431,0.00116263863480866,0.00101157339201375,0.000962049143756949,0.00106390842222854,463.990738099102,442.145390583038,487.066318817184,304.602638591492,290.064884120388,319.961304011653,249.322117861677,237.329313977633,261.993178706087,170.483756750815,162.137273974839,179.303949760166,0.0038755970174845,0.000425485178042481,17231172,8182.84444029692,71.797,7920694973745.06,5626151194991.46,4804314682234.75,3593120829552.01,21193862.4,0
"76","Guinea",NA,1511015055.10873,1275033666.26583,1746996443.95162,959885878.030699,808702045.875185,1111069710.18621,772418215.560511,650099934.90041,894736496.220612,510268019.089024,428385706.424532,592150331.753515,0.000427807217295281,0.00036099481793961,0.000494619616650952,0.000405355416185491,0.000341511175316312,0.00046919965705467,0.000393471680768226,0.000331162456943042,0.000455780904593411,0.00036886732120391,0.000309675468693823,0.000428059173713998,82.0474468168822,69.2337621448468,94.8611314889177,52.1213771244212,43.9121621424703,60.3305921063721,41.9419662612375,35.300137913293,48.583794609182,27.7073269501937,23.261153716599,32.1535001837885,0.0013512583117943,0.000160514378038638,13041586,2636.77795821766,59.327,3531999914965.89,2368010490802.11,1963084647038.43,1383337557319.01,18416356.8,1
"77","Guinea-Bissau",NA,135686474.016715,120120838.75337,151252109.280061,88939921.0636214,78529438.2614289,99350403.8658139,72754171.4940444,64142846.0227478,81365496.965341,49705269.8894987,43677493.2908986,55733046.4880989,0.000582407253915017,0.000515594854559346,0.000649219653270688,0.000545440768806203,0.000481596527937024,0.000609285009675382,0.0005264295224874,0.000464120298662215,0.000588738746312584,0.000488098216008297,0.00042890636349821,0.000547290068518385,49.6936081887392,43.9928735680561,55.3943428094222,32.5732216250864,28.7605022130982,36.3859410370745,26.6453772826022,23.4915785192589,29.7991760459454,18.2039825612979,15.996378813682,20.4115863089138,0.0018163379693786,0.000165123037729102,1993303,1824.01222844695,59.999,232975247311.247,163060640403.325,138203061162.448,101834565788.812,2730461.3,1
"78","Guyana",NA,8841497214.02816,8564829858.01858,9118164570.03775,5595774477.25972,5413853463.89053,5777695490.62891,4491883520.25487,4342885660.66647,4640881379.84327,2948709984.58044,2846739328.5044,3050680640.65649,0.00213513314792812,0.00206832074857245,0.00220194554728379,0.00196380817674292,0.00189996393587374,0.00202765241761209,0.00187845500890678,0.0018161457850816,0.00194076423273197,0.0017116650340285,0.00165247318151841,0.00177085688653859,10340.0133017745,10016.4545116675,10663.5720918816,6544.18376525563,6331.4295616887,6756.93796882255,5253.19798503861,5078.94697157501,5427.44899850221,3448.47707640074,3329.22375146116,3567.73040134033,0.0071769248055688,0.000675117738805131,791842,18555.3587129756,68.486,4140958245441.38,2849450645704.42,2391264895329.62,1722714389766.14,855076,1
"79","Haiti","Latin America and Caribbean",819684959.141716,638442182.113209,1066293189.59384,556882657.099822,430206839.564058,729497215.018221,464206932.128803,357050917.651496,610333232.441222,329804175.215924,251363455.253928,436935527.153727,0.000732361842227749,0.00057042731775623,0.000952698272643105,0.000676971661265729,0.000522978827145185,0.00088680969903339,0.000649714145236463,0.000499736250607022,0.000854235701751493,0.000597094511449061,0.000455081380982303,0.000791050643763942,61.3574925607609,47.7905700264466,79.8173441130358,41.6854342746475,32.2031198251821,54.6064917312185,34.7481957148152,26.7270355266173,45.6864754579728,24.6874814544698,18.8158037594582,32.706795529027,0.0044434767211183,0.000408404757724809,11234508,2989.57749373626,64.052,1119234935354.28,822608521099.129,714478721961.418,552348361761.922,13307348.9,0
"80","Honduras","Latin America and Caribbean",3257515280.15763,2880166294.06477,3793858447.23518,2134497628.476,1882715541.91324,2492394810.90175,1745245556.42264,1537257337.35906,2040909526.0901,1190497968.40687,1045346953.92004,1396871103.72002,0.00106347062438045,0.000940278704362784,0.00123856886758702,0.000985740507491027,0.000869464059827447,0.00115102237312882,0.000946082750291193,0.00083333410836187,0.00110635966980868,0.000866845704016387,0.000761155869442451,0.00101711363434305,261.312074876137,231.041811184984,304.336568633199,171.225598698732,151.028088081629,199.935473338973,140.000490648532,123.316046095239,163.718127784583,95.499627017919,83.85587111692,112.054512428852,0.0033048300297959,0.000172890929498294,10041790,5068.1893489109,71.462,3063098505476.23,2165374773842.73,1844707089190.11,1373367789551.12,12366604.6,0
"81","Hungary","Europe and central Asia",15157305814.169,14686309095.186,15678141694.8781,10135901225.6028,9816474350.63329,10489417308.0326,8375159907.49807,8109083211.24675,8669764872.60854,5837197476.16118,5648357817.86507,6046488063.46242,0.000869392375304715,0.000842376957043867,0.000899266466982031,0.000825185350888357,0.000799180127273995,0.000853965849635489,0.000801666318932925,0.000776197584246837,0.000829865765931905,0.00075277544191584,0.000728422341338784,0.000779765930928408,1602.54043728573,1552.74324395514,1657.60698870712,1071.64108064498,1037.86895186627,1109.0173679793,885.482722658634,857.351162182791,916.630498879745,617.150904696144,597.185404739031,639.278625374577,0.0039649580992601,0.000300763484533815,9770120,31217.6308991087,75.56829268,17434367087538,12283181244905.7,10447189447407.5,7754234730752.25,9437566.1,0
"82","Iceland","Europe and central Asia",723708093.212891,693162920.729691,756735332.950897,476963545.033383,456447869.703819,499162748.73208,391178318.523857,374169199.191668,409590945.082877,268553251.690407,256588447.418269,281517449.582606,0.000667470056296543,0.000639298493496358,0.000697930809428899,0.000624738311596879,0.000597866387106791,0.000653815361996084,0.000602559802008019,0.000576359445056207,0.000630922081021123,0.000557527398582402,0.000532687981601212,0.000584441597088841,1817.40539392679,1740.69910619835,1900.34475056697,1197.77038225704,1146.25057841116,1253.51793147095,982.343009204595,939.629012345682,1028.58155087429,674.401920824106,644.355414469693,706.958145354659,0.0025113182790792,7.76279078056188e-05,364340,51985.5659740901,83.06341463,1084255520357.55,763461334417.33,649194183249.966,481686195823.28,394802.766666667,0
"83","India","South Asia",389229922370.494,353284062170.004,431288635678.602,255491400254.339,232040926497.342,282936853514.378,209136601829.702,189995446835.005,231541628329.83,143060420737.399,130033104893.19,158313341831.48,0.000490774557455552,0.000445450925796364,0.000543805799979833,0.000471199676206932,0.000427950253211888,0.000521816991218744,0.000460613225751105,0.000418455759915027,0.000509959210332353,0.000438159998324073,0.000398260432399103,0.00048487606309287,248.264677520382,225.337130387012,275.091219613466,162.961495115985,148.003949535922,180.467180602617,133.39475725491,121.185848332428,147.685479419881,91.2490206405389,82.9397356109564,100.977875795363,0.0025691673028066,0.000233615586021663,1389966387,6201.58881583084,70.15,793093114664456,542214719481550,454039506765509,326502696011945,1555155061.93333,0
"84","Indonesia","East Asia and Pacific",117980556734.401,104776900356.44,134479244512.421,76979944240.26,68236149368.8213,87918699332.7106,62808732915.1779,55615210456.1735,71813636217.481,42666978502.0468,37690237944.6699,48904897122.3671,0.000538493912785726,0.000478228994710684,0.000613798210233794,0.000505987951603303,0.000448515126701919,0.000577888215197214,0.00048904963468071,0.000433038481973736,0.00055916479965743,0.000454461366108695,0.000401452308709293,0.000520903685611813,392.114819353138,348.231746762623,446.949108635279,255.847046030957,226.786566564043,292.202595587147,208.748251767262,184.840187272574,238.676539354716,141.806031695018,125.265562836099,162.538094677674,0.0028731805958284,0.000218093120029442,270825848,11557.2424977693,68.808,219093575494784,152137899719424,128430180622023,93884720867212.2,298655579.033333,0
"85","Iran (Islamic Republic of)",NA,64564742468.8619,61050189317.871,68079295619.8528,43330280054.6143,40881050829.5866,45779509279.6419,35864166215.0099,33796129336.6963,37932203093.3236,25070752988.1888,23563659738.1109,26577846238.2666,0.00122738942130081,0.00116057702194514,0.00129420182065648,0.00112949364170049,0.00106564940083131,0.00119333788256967,0.00108057471480728,0.00101826549098209,0.00114288393863246,0.000984666551400869,0.000925474698890782,0.00104385840391096,684.3596419507,647.106828045514,721.612455855887,459.283098017476,433.322278359541,485.243917675411,380.14537054185,358.225032545208,402.065708538491,265.739641828602,249.765074943169,281.714208714036,0.003733985459905,0.000169127230740134,86990162,14484.396522908,74.832,52603306944290.7,38362571027295.9,33189899526203.9,25461160382183.2,94343293.3666667,1
"86","Iraq","Middle East and north Africa",61996481069.4321,60345139869.6846,64089266547.9145,40044108703.7036,38944336267.9835,41447631402.796,32491531109.7153,31583929329.031,33654143526.2361,21807391037.2893,21175242437.4019,22623535832.712,0.00280352681102083,0.00272885193838651,0.00289816412103314,0.00259145655623513,0.0025202847264411,0.00268228559996039,0.0024824295513789,0.00241308663633907,0.00257125587999437,0.00226296682408792,0.00219736836221815,0.00234765868807731,1063.97301922642,1035.63298360245,1099.88904616414,687.2301541114,668.356047408721,711.317170954078,557.614107410008,542.038000666651,577.566663130233,374.254720318892,363.405894017465,388.261257901877,0.0060887084206848,0.000234061436333155,42042951,8967.02041681137,69.123,22113746451690.9,15452355783220.1,13088601483843.7,9636637534922.2,58358784.9,0
"87","Ireland","Europe and central Asia",37262596377.8423,36808344476.2179,37755381476.1478,24168996443.8553,23865512095.2942,24498291892.0822,19652547777.6343,19401701222.5634,19924767832.9786,13247542247.3234,13072292808.0239,13437795962.6776,0.00101516223084775,0.00100278683517902,0.00102858740430189,0.000956467116393068,0.00094445698595952,0.000969498698756805,0.000925186130652806,0.000913376987314264,0.000938001477677516,0.000859961107558962,0.000848584831182147,0.000872311383007697,6896.19814395677,6812.12962953801,6987.39800683923,4472.96228978084,4416.79636457141,4533.905081739,3637.10199187121,3590.67775642726,3687.48182642105,2451.72599707263,2419.29253898045,2486.9363003323,0.002430686173708,9.0286897569343e-05,4925074,92993.5265947273,82.55609756,36706050762669.6,25269030194157.6,21241723288445.3,15404815556051.3,5385542.06666667,0
"88","Israel","Middle East and north Africa",19125380143.2531,18623998316.1818,19656510691.7489,12723990110.5699,12381127199.2889,13087196278.4774,10486694490.4387,10199864342.6122,10790552706.4493,7271870201.57886,7066506201.42568,7489454710.79336,0.000836997662373714,0.000815055331603186,0.000860241907673752,0.00079255929496639,0.000771202850574842,0.000815182891956228,0.00076910762536562,0.000748071134402786,0.000791392976691228,0.000720690000838445,0.000700337082353948,0.0007422540518709,1765.87649702984,1719.58312258021,1814.91661782316,1174.82606444411,1143.1689913716,1208.36146246914,968.25303306354,941.769553368362,996.30874113645,671.423238766304,652.461656905435,691.513159492675,0.0029246051136745,0.000256247415786503,8685594,42138.7414608604,82.64878049,22849980355995,16054306840360.1,13634885605839,10090149985595.5,10850389.1,0
"89","Italy","Europe and central Asia",78454922236.3789,78138333981.9604,78741570066.1196,52347161548.5893,52115006253.8422,52557934653.5119,43209830029.554,43008567112.6218,43392836290.1508,30061852227.673,29907078179.5351,30203059182.9015,0.000868541099875117,0.000865036285863936,0.0008717144561697,0.000788914671553501,0.000785415900795228,0.000792091195168597,0.000749968010996102,0.000746474807033123,0.000753144344741589,0.000675289064867644,0.000671812325595517,0.000678461042163883,1389.50527676693,1383.8982219444,1394.58206048738,927.114005369677,923.002332094308,930.846981365856,765.283874138202,761.719331887402,768.525075040989,532.421690176253,529.68050644343,534.922588830069,0.0032415043483184,0.000322946784187845,59639898,38900.1335984847,82.19512195,90329544851313.9,66353388314491.9,57615564125412.5,44517013219464.9,56262079.7333333,0
"90","Jamaica","Latin America and Caribbean",928757148.801277,812560853.455986,1066020615.11178,628609116.985574,547206077.632902,724807539.050126,522926429.167397,453968857.519847,604436503.628606,369907800.139412,319261977.994102,429806223.096005,0.000886552798433028,0.00077563666611698,0.0010175787725935,0.000820071184062248,0.00071387436784626,0.000945569767769884,0.000787224936678838,0.000683414693122777,0.000909931993785473,0.00072358065983794,0.000624511817839672,0.000840748614635998,336.054001536077,294.010470495857,385.720307930481,227.450856704266,197.996637001116,262.2585184466,189.211484678732,164.260432707526,218.704433102921,133.844457183128,115.519181070871,155.517619802919,0.0046889739417875,0.000752926320682881,2814473,9225.79687351771,71.869,1047605004961.74,766529941793.271,664265580017.74,511218473172.376,2727786.46666667,0
"91","Japan","East Asia and Pacific",345798891147.159,345212967672.65,346202432002.14,231296722212.024,230866866154.251,231597898406.705,191164832269.805,190792088274.496,191428307464.755,133334470563.991,133047669316.175,133540834565.715,0.00200575555241654,0.00200235698957445,0.0020080962317282,0.00181397753383601,0.00181060632639249,0.00181633955109961,0.00172091135933452,0.00171755582909376,0.00172328322580445,0.00154375642260149,0.00154043581641126,0.00154614572037053,3009.37902041204,3004.27991264479,3012.89090958794,2012.90264698599,2009.16174487445,2015.52368870973,1663.64742745377,1660.40355366416,1665.94036923115,1160.36797307792,1157.87203199684,1162.16389409807,0.0039242754093241,7.62962300080859e-05,125542770,40225.3351586874,84.56,172403307437210,127508041250600,111083485638522,86370147914461.8,114750321.166667,0
"92","Jordan","Middle East and north Africa",5338514023.34898,5017505501.70111,5732602998.49406,3582445931.58352,3361362589.05588,3854102559.51873,2965690528.27054,2780078225.86161,3193870711.01689,2075190123.16874,1941363456.74712,2239873612.45392,0.00118814408225974,0.00111670016103321,0.00127585284946621,0.00110225711210513,0.00103423356302079,0.00118584119290094,0.00105897859583623,0.000992700791897746,0.00114045639239625,0.000973535339326625,0.000910753145227329,0.00105079341550614,420.912132633135,395.602396468866,451.983856009721,282.45593258923,265.024740915673,303.87454647842,233.828200043044,219.193702557754,251.818938088186,163.617196946918,153.065708776176,176.60157394421,0.0061267307328071,0.000173817384673859,10817077,9337.08801370278,75.184,4493153737041.42,3250100083039.27,2800519802695.97,2131602253498.17,12825827.6,0
"93","Kazakhstan","Europe and central Asia",17196235938.0003,16669253703.7412,17882593110.1306,11612044656.5113,11247552134.5539,12087239238.6603,9644714714.12137,9338041232.21978,10044728327.1696,6795367279.05543,6573298503.81186,7085308906.01317,0.000673675229421607,0.000653030311612525,0.000700563778000909,0.000640406241113687,0.000620304416430305,0.000666613303276592,0.000622856657200928,0.000603051652547994,0.000648689577016927,0.000586654308735849,0.000567482776354682,0.000611685406798923,775.177631753046,751.422151669979,806.117468188586,523.451603542711,507.020888647815,544.872582653502,434.767651361718,420.943322346983,452.799597791721,306.323821867897,296.313331903683,319.393906771481,0.0030278342047897,8.16447091881947e-05,18861057,25237.1858056524,71.37,25526003015970.1,18132310260308.5,15484645789071.3,11583256404778.5,22232190.7333333,0
"94","Kenya","Sub-Saharan Africa",2913388543.85706,2336770536.04282,3657408156.55893,1952629629.59374,1561389951.38464,2457776393.45189,1616325330.37702,1290358307.60501,2037350314.57251,1132126190.65271,900699979.538938,1431287336.30477,0.000178229946584528,0.000142954666550527,0.000223746215298256,0.000171187032287098,0.000136887051169066,0.000215473247175837,0.000167452163753747,0.000133681806852387,0.000211070576008337,0.000159684661411674,0.000127042349566398,0.000201880881802473,42.2114130126423,33.8569280162298,52.991341157649,28.2911992392142,22.6226179994618,35.6101539066841,23.4185640041726,18.6957031774755,29.518697655755,16.4031146195156,13.0500337543244,20.7375912903602,0.0008237165996546,0.000143098673054814,51460211,4547.20249786772,62.675,16346234736009.1,11406410891678.9,9652460106481.33,7089761663044.41,68827425.3666667,0
"95","Kiribati",NA,14930752.5844565,14308613.7007422,15552891.4681708,10224393.0002786,9786199.02619063,10662586.9743665,8549034.76080588,8177140.31649828,8920929.20511349,6098243.24934518,5824592.00414903,6371894.49454133,0.0016034352304066,0.00153662283105093,0.00167024762976227,0.0014896795667024,0.00142583532583322,0.00155352380757158,0.00143235191746972,0.00137004269364454,0.00149466114129491,0.00131907426449727,0.00125988241198718,0.00137826611700735,94.2465928667605,90.3194987870523,98.1736869464686,64.5388903845457,61.7729019429766,67.3048788261148,53.9636159629514,51.6161265056177,56.3111054202851,38.4936154740004,36.766261320377,40.2209696276237,0.0060393974436744,0.000969927013978157,125256,1915.34251293351,67.266,9311727908.50449,6863484757.94132,5968529560.74364,4623123514.33024,158422.2,1
"96","Kuwait","Middle East and north Africa",30963407263.3868,30734151162.2748,31179561756.9307,20342978063.5097,20180452344.2806,20495821573.1739,16656524745.3099,16518055639.8172,16786568962.7698,11394725966.4301,11291920707.644,11491015271.6137,0.00434863188249247,0.00431643418596408,0.00437898953383792,0.0038519632806325,0.00382118887284056,0.00388090435234144,0.00361636890504625,0.00358630528883156,0.00364460335800051,0.00317732479380107,0.00314865840036286,0.00320417426764002,6526.40595814408,6478.08380898553,6571.96657628098,4287.85282287315,4253.59597209101,4320.06887660557,3510.82945798112,3481.64321282989,3538.23992183714,2401.75788168715,2380.08879185596,2422.0535516601,0.0086661743862416,0.000123432220748778,4468361,42968.7753518572,76.92,7120264050871.96,5281197296400.33,4605869916110.48,3586264139146.59,4733961.43333333,0
"97","Kyrgyzstan","Europe and central Asia",954000385.191902,890504519.702484,1024088808.11658,629633496.732904,587158307.738876,676540567.984191,516824413.063786,481689786.127534,555635511.390559,355498896.96696,330910042.662448,382677522.173086,0.00048419422391984,0.000451967474549521,0.000519766965892007,0.000455377670648744,0.000424657811040209,0.000489302855624134,0.000440399750254778,0.000410460605475813,0.000473471713533174,0.000409910322559029,0.000381557983676086,0.000441248813676737,120.326238505794,112.317626797031,129.166356837227,79.4144651041,74.0571509973075,85.3307640182302,65.1860717848878,60.7546086888922,70.0812411647195,44.8383939136339,41.7370488895082,48.2663817735697,0.0017112379637583,5.67847292727938e-05,6372330,4946.70801308156,71.8,1970284522332.18,1382662210546.93,1173534755105.55,867260172292.36,7939338.03333333,0
"98","Lao People's Democratic Republic","East Asia and Pacific",880414056.568001,757649942.637047,1055027064.66882,582103664.912513,498076957.26409,701493648.002863,478293460.344758,407964283.772904,578166215.556218,329746064.424916,279340057.823532,401245388.846692,0.000208404887988007,0.000179345105012187,0.000249737945000244,0.000201113165011213,0.000172082464571994,0.000242361655301244,0.000197079099641613,0.000168100215449205,0.000238231309127426,0.000188355487696822,0.000159562883385347,0.000229196885288464,100.552735015052,86.531755539126,120.495414715313,66.482486430767,56.8857345328076,80.1181039491117,54.6262468422597,46.5939000130604,66.0327874524226,37.660539823303,31.9036328462453,45.8265300965203,0.0027443648612913,0.000205617869850717,7265653,7821.3809107041,68.497,4224536502323.62,2894408552916.26,2426911129665.86,1750658122346.17,8686447.16666667,0
"99","Latvia","Europe and central Asia",2207716381.78806,2114570055.69676,2307765845.93028,1470556197.82403,1406468992.02485,1539334182.30845,1212890672.75015,1159101361.6337,1270592632.9811,842577011.635785,803799866.328772,884140842.993344,0.000825519461510978,0.000790689758931909,0.000862930417213655,0.000765125783405122,0.000731781410972501,0.000800910753294429,0.00073468827718199,0.000702106299924843,0.000769640276322998,0.000674592143630379,0.000643546011092607,0.000707869379664332,1361.01143401903,1303.5886527719,1422.68985693074,906.567445037961,867.059009721478,948.967648281579,747.721984329805,714.561987845926,783.294047973247,519.431280366327,495.525973245891,545.054521732802,0.002746608403127,0.000299851492889013,1907244,29470.1980695705,75.18536585,2674335960229.45,1921979666244.49,1650891555534.79,1249016935034.82,1636799.56666667,0
"100","Lebanon",NA,4150113908.07291,3992382763.24663,4307845052.8992,2876470068.38726,2762685899.78638,2990254236.98815,2417079984.84992,2319431904.73427,2514728064.96558,1737207570.35416,1663885833.19697,1810529307.51134,0.00175792211552811,0.00169110971617244,0.00182473451488378,0.00161398593633234,0.00155014169546316,0.00167783017720152,0.00154233833989369,0.0014800291160685,0.00160464756371887,0.001402429051338,0.00134323719882791,0.00146162090384808,849.045938890743,816.776707029218,881.315170752268,588.479083707617,565.200689812761,611.757477602474,494.495329662858,474.518117543113,514.472541782603,355.404469682218,340.404032454549,370.404906909888,0.0055575490826127,0.00033797978045667,5694522,13714.7423047975,77.804,2360806472262.93,1782215076126.27,1567152888786.08,1238713337189.33,4887973.33333333,1
"101","Lesotho","Sub-Saharan Africa",123613981.231721,103926933.824584,149823731.540314,83145996.2305274,69204136.5784139,101752113.011995,68953717.6368302,57083071.9067466,84814272.7721769,48481498.8094215,39680843.6157191,60266472.0255311,0.000749799845392869,0.000630384994782706,0.00090877916580105,0.000673546977929855,0.00056060711478398,0.000824270936957557,0.000637547477334862,0.000527791245199406,0.000784194493075603,0.000570702448397874,0.000467105084663414,0.000709429864709312,47.2775571862636,39.7480245205787,57.3017709257222,31.8001212518903,26.4679002489111,38.9162398445046,26.3721247086908,21.832062761411,32.4381723753509,18.5422944039118,15.1763848599347,23.0495899348176,0.0022864657512135,0.000532396942892385,2239604,2239.65604499724,54.693,164862638997.947,123444984470.239,108154639596.532,84950570906.999,2602573.43333333,0
"102","Liberia",NA,186029107.214249,165274311.356899,206783903.071599,128273333.531755,113644991.856496,142901675.207013,107543920.183821,95130990.920404,119956849.447237,76994611.1587823,67873007.7294957,86116214.5880689,0.000598851999721108,0.000532039600365437,0.000665664399076779,0.00055983882417411,0.000495994583304931,0.00062368306504329,0.000539838586974034,0.00047752936314885,0.000602147810799219,0.000499632954130588,0.0004404411016205,0.000558824806640675,26.7707221077658,23.7839805132872,29.7574637022444,18.4593143365488,16.3542068307929,20.5644218423048,15.476225439845,13.6899292799028,17.2625215997871,11.0799937170766,9.76733940055912,12.3926480335941,0.0018354497226079,0.000145197994926663,5034191,1398.50508174998,60.948,310642875536.668,229125469676.004,199214955690.067,154102347577.855,6948976.06666667,1
